"PurchaseOrderID";"PurchaseOrderDetailID";"DueDate";"OrderQty";"ProductID";"UnitPrice";"LineTotal";"ReceivedQty";"RejectedQty";"StockedQty";"ModifiedDate"
2748;6099;09/06/2004 00:00:00;550;530;16,086;8847,3;"550,00";"0,00";"550,00";02/06/2004 00:00:00
2749;6100;12/06/2004 00:00:00;3;4;57,026;171,077;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2750;6101;12/06/2004 00:00:00;550;512;37,086;20397,3;"550,00";"0,00";"550,00";05/06/2004 00:00:00
2751;6102;12/06/2004 00:00:00;550;513;26,597;14628,075;"550,00";"0,00";"550,00";05/06/2004 00:00:00
2752;6103;12/06/2004 00:00:00;550;317;27,059;14882,175;"550,00";"82,00";"468,00";05/06/2004 00:00:00
2752;6104;12/06/2004 00:00:00;550;318;33,579;18468,45;"550,00";"0,00";"550,00";05/06/2004 00:00:00
2753;6105;12/06/2004 00:00:00;3;405;49,644;148,932;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2753;6106;12/06/2004 00:00:00;3;406;45,371;136,112;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2753;6107;12/06/2004 00:00:00;3;407;43,271;129,812;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2754;6108;12/06/2004 00:00:00;3;422;47,523;142,569;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2754;6109;12/06/2004 00:00:00;3;423;45,423;136,269;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2755;6110;12/06/2004 00:00:00;3;320;47,471;142,412;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2755;6111;12/06/2004 00:00:00;3;321;42,798;128,394;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2755;6112;12/06/2004 00:00:00;60;322;25,421;1525,23;"60,00";"0,00";"60,00";05/06/2004 00:00:00
2756;6113;12/06/2004 00:00:00;3;444;37,023;111,069;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2756;6114;12/06/2004 00:00:00;3;445;41,297;123,89;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2756;6115;12/06/2004 00:00:00;3;446;37,023;111,069;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2756;6116;12/06/2004 00:00:00;3;447;47,681;143,042;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2757;6117;12/06/2004 00:00:00;550;941;62,99;34644,225;"550,00";"0,00";"550,00";05/06/2004 00:00:00
2758;6118;12/06/2004 00:00:00;3;320;45,371;136,112;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2758;6119;12/06/2004 00:00:00;3;321;40,488;121,464;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2758;6120;12/06/2004 00:00:00;60;322;26,366;1581,93;"60,00";"0,00";"60,00";05/06/2004 00:00:00
2759;6121;12/06/2004 00:00:00;3;504;48,762;146,286;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2760;6122;12/06/2004 00:00:00;3;497;34,188;102,564;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2761;6123;12/06/2004 00:00:00;3;323;50,264;150,791;"3,00";"0,00";"3,00";05/06/2004 00:00:00
2762;6124;12/06/2004 00:00:00;550;523;10,731;5902,05;"550,00";"82,00";"468,00";05/06/2004 00:00:00
2762;6125;12/06/2004 00:00:00;550;524;14,123;7767,375;"550,00";"0,00";"550,00";05/06/2004 00:00:00
2763;6126;12/06/2004 00:00:00;60;494;53,204;3192,21;"60,00";"0,00";"60,00";05/06/2004 00:00:00
2763;6127;12/06/2004 00:00:00;60;495;63,693;3821,58;"60,00";"0,00";"60,00";05/06/2004 00:00:00
2763;6128;12/06/2004 00:00:00;60;496;48,909;2934,54;"60,00";"0,00";"60,00";05/06/2004 00:00:00
2764;6129;12/06/2004 00:00:00;550;908;21,095;11601,975;"550,00";"0,00";"550,00";05/06/2004 00:00:00
2764;6130;12/06/2004 00:00:00;550;909;30,44;16741,725;"550,00";"0,00";"550,00";05/06/2004 00:00:00
2765;6131;13/06/2004 00:00:00;60;506;9,198;551,88;"60,00";"0,00";"60,00";06/06/2004 00:00:00
2766;6132;13/06/2004 00:00:00;550;351;5,775;3176,25;"468,00";"0,00";"468,00";06/06/2004 00:00:00
2766;6133;13/06/2004 00:00:00;550;352;1,155;635,25;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2766;6134;13/06/2004 00:00:00;550;679;5,775;3176,25;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2767;6135;13/06/2004 00:00:00;550;507;23,394;12866,7;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2767;6136;13/06/2004 00:00:00;550;508;27,647;15205,575;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2768;6137;13/06/2004 00:00:00;550;355;1,365;750,75;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2768;6138;13/06/2004 00:00:00;550;940;62,99;34644,225;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2768;6139;13/06/2004 00:00:00;550;535;3,486;1917,3;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2769;6140;13/06/2004 00:00:00;550;351;6,195;3407,25;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2769;6141;13/06/2004 00:00:00;550;352;1,47;808,5;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2769;6142;13/06/2004 00:00:00;550;679;6,195;3407,25;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2770;6143;13/06/2004 00:00:00;550;507;22,166;12191,025;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2770;6144;13/06/2004 00:00:00;550;508;29,285;16106,475;"550,00";"55,00";"495,00";06/06/2004 00:00:00
2771;6145;13/06/2004 00:00:00;3;491;19,982;59,945;"3,00";"0,00";"3,00";06/06/2004 00:00:00
2772;6146;13/06/2004 00:00:00;3;346;41,244;123,732;"3,00";"0,00";"3,00";06/06/2004 00:00:00
2772;6147;13/06/2004 00:00:00;3;347;36,971;110,912;"3,00";"0,00";"3,00";06/06/2004 00:00:00
2773;6148;13/06/2004 00:00:00;550;935;31,49;17319,225;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2773;6149;13/06/2004 00:00:00;550;936;48,29;26559,225;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2774;6150;13/06/2004 00:00:00;3;375;43,344;130,032;"3,00";"0,00";"3,00";06/06/2004 00:00:00
2774;6151;13/06/2004 00:00:00;3;376;39,071;117,212;"3,00";"0,00";"3,00";06/06/2004 00:00:00
2775;6152;13/06/2004 00:00:00;550;480;11,666;6416,025;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2775;6153;13/06/2004 00:00:00;550;481;11,088;6098,4;"523,00";"0,00";"523,00";06/06/2004 00:00:00
2775;6154;13/06/2004 00:00:00;550;482;8,757;4816,35;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2775;6155;13/06/2004 00:00:00;550;483;9,692;5330,325;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2775;6156;13/06/2004 00:00:00;550;484;6,878;3782,625;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2775;6157;13/06/2004 00:00:00;550;485;7,802;4290,825;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2775;6158;13/06/2004 00:00:00;550;486;8,757;4816,35;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2775;6159;13/06/2004 00:00:00;550;487;5,807;3193,575;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2775;6160;13/06/2004 00:00:00;550;488;8,862;4874,1;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2775;6161;13/06/2004 00:00:00;550;489;10,469;5757,675;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2776;6162;13/06/2004 00:00:00;3;402;47,471;142,412;"3,00";"0,00";"3,00";06/06/2004 00:00:00
2777;6163;13/06/2004 00:00:00;550;510;23,079;12693,45;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2777;6164;13/06/2004 00:00:00;550;511;29,274;16100,7;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2777;6165;13/06/2004 00:00:00;550;512;34,976;19236,525;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2778;6166;13/06/2004 00:00:00;550;915;30,44;16741,725;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2778;6167;13/06/2004 00:00:00;550;916;40,94;22516,725;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2779;6168;13/06/2004 00:00:00;550;525;2,321;1276,275;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2780;6169;13/06/2004 00:00:00;550;526;3,644;2003,925;"550,00";"0,00";"550,00";06/06/2004 00:00:00
2781;6170;14/06/2004 00:00:00;550;913;40,94;22516,725;"550,00";"0,00";"550,00";07/06/2004 00:00:00
2782;6171;14/06/2004 00:00:00;60;356;3,602;216,09;"60,00";"9,00";"51,00";07/06/2004 00:00:00
2782;6172;14/06/2004 00:00:00;60;357;3,98;238,77;"60,00";"0,00";"60,00";07/06/2004 00:00:00
2783;6173;14/06/2004 00:00:00;550;935;31,49;17319,225;"550,00";"0,00";"550,00";07/06/2004 00:00:00
2783;6174;14/06/2004 00:00:00;550;936;48,29;26559,225;"550,00";"0,00";"550,00";07/06/2004 00:00:00
2784;6175;14/06/2004 00:00:00;550;524;12,968;7132,125;"550,00";"0,00";"550,00";07/06/2004 00:00:00
2785;6176;14/06/2004 00:00:00;550;911;21,095;11601,975;"550,00";"0,00";"550,00";07/06/2004 00:00:00
2785;6177;14/06/2004 00:00:00;550;912;30,44;16741,725;"523,00";"0,00";"523,00";07/06/2004 00:00:00
2786;6178;14/06/2004 00:00:00;550;910;40,94;22516,725;"468,00";"0,00";"468,00";07/06/2004 00:00:00
2787;6179;14/06/2004 00:00:00;550;937;62,99;34644,225;"550,00";"0,00";"550,00";07/06/2004 00:00:00
2788;6180;14/06/2004 00:00:00;3;468;47,597;142,79;"3,00";"0,00";"3,00";07/06/2004 00:00:00
2788;6181;14/06/2004 00:00:00;3;469;43,323;129,969;"3,00";"0,00";"3,00";07/06/2004 00:00:00
2788;6182;14/06/2004 00:00:00;3;470;41,223;123,669;"3,00";"0,00";"3,00";07/06/2004 00:00:00
2788;6183;14/06/2004 00:00:00;3;471;45,497;136,49;"3,00";"0,00";"3,00";07/06/2004 00:00:00
2788;6184;14/06/2004 00:00:00;3;472;41,223;123,669;"3,00";"0,00";"3,00";07/06/2004 00:00:00
2789;6185;14/06/2004 00:00:00;3;462;47,681;143,042;"3,00";"0,00";"3,00";07/06/2004 00:00:00
2790;6186;14/06/2004 00:00:00;550;510;23,405;12872,475;"550,00";"0,00";"550,00";07/06/2004 00:00:00
2790;6187;14/06/2004 00:00:00;550;511;27,867;15326,85;"550,00";"55,00";"495,00";07/06/2004 00:00:00
2791;6188;14/06/2004 00:00:00;550;527;6,752;3713,325;"550,00";"0,00";"550,00";07/06/2004 00:00:00
2792;6189;14/06/2004 00:00:00;550;938;31,49;17319,225;"550,00";"82,00";"468,00";07/06/2004 00:00:00
2792;6190;14/06/2004 00:00:00;550;939;48,29;26559,225;"550,00";"0,00";"550,00";07/06/2004 00:00:00
2793;6191;14/06/2004 00:00:00;60;494;50,747;3044,79;"60,00";"0,00";"60,00";07/06/2004 00:00:00
2793;6192;14/06/2004 00:00:00;60;495;62,927;3775,59;"60,00";"0,00";"60,00";07/06/2004 00:00:00
2793;6193;14/06/2004 00:00:00;60;496;49,655;2979,27;"60,00";"0,00";"60,00";07/06/2004 00:00:00
2794;6194;14/06/2004 00:00:00;550;523;10,385;5711,475;"550,00";"0,00";"550,00";07/06/2004 00:00:00
2795;6195;14/06/2004 00:00:00;3;437;37,181;111,542;"3,00";"0,00";"3,00";07/06/2004 00:00:00
2796;6196;14/06/2004 00:00:00;3;490;12,716;38,147;"3,00";"0,00";"3,00";07/06/2004 00:00:00
2796;6197;14/06/2004 00:00:00;3;491;19,94;59,819;"3,00";"0,00";"3,00";07/06/2004 00:00:00
2797;6198;15/06/2004 00:00:00;3;528;38,157;114,471;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2798;6199;15/06/2004 00:00:00;3;505;44,216;132,647;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2799;6200;15/06/2004 00:00:00;550;938;31,49;17319,225;"550,00";"0,00";"550,00";08/06/2004 00:00:00
2799;6201;15/06/2004 00:00:00;550;939;48,29;26559,225;"550,00";"0,00";"550,00";08/06/2004 00:00:00
2800;6202;15/06/2004 00:00:00;60;358;6,983;418,95;"60,00";"0,00";"60,00";08/06/2004 00:00:00
2801;6203;15/06/2004 00:00:00;3;438;47,681;143,042;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2801;6204;15/06/2004 00:00:00;3;439;45,581;136,742;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2801;6205;15/06/2004 00:00:00;3;440;49,854;149,562;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2801;6206;15/06/2004 00:00:00;3;441;45,581;136,742;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2802;6207;15/06/2004 00:00:00;60;356;3,381;202,86;"60,00";"9,00";"51,00";08/06/2004 00:00:00
2802;6208;15/06/2004 00:00:00;60;357;4,316;258,93;"60,00";"0,00";"60,00";08/06/2004 00:00:00
2803;6209;15/06/2004 00:00:00;3;377;45,444;136,332;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2803;6210;15/06/2004 00:00:00;3;378;41,171;123,512;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2803;6211;15/06/2004 00:00:00;3;379;39,071;117,212;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2804;6212;15/06/2004 00:00:00;3;490;12,359;37,076;"3,00";"3,00";"0,00";08/06/2004 00:00:00
2805;6213;15/06/2004 00:00:00;550;513;39,197;21558,075;"550,00";"0,00";"550,00";08/06/2004 00:00:00
2806;6214;15/06/2004 00:00:00;3;414;45,476;136,427;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2806;6215;15/06/2004 00:00:00;3;415;49,749;149,247;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2806;6216;15/06/2004 00:00:00;3;416;45,476;136,427;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2806;6217;15/06/2004 00:00:00;3;417;43,376;130,127;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2807;6218;15/06/2004 00:00:00;550;931;34,871;19178,775;"550,00";"0,00";"550,00";08/06/2004 00:00:00
2807;6219;15/06/2004 00:00:00;550;932;39,764;21869,925;"550,00";"0,00";"550,00";08/06/2004 00:00:00
2807;6220;15/06/2004 00:00:00;550;933;43,985;24191,475;"550,00";"0,00";"550,00";08/06/2004 00:00:00
2807;6221;15/06/2004 00:00:00;550;934;38,147;20980,575;"550,00";"0,00";"550,00";08/06/2004 00:00:00
2808;6222;15/06/2004 00:00:00;3;422;47,681;143,042;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2808;6223;15/06/2004 00:00:00;3;423;45,581;136,742;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2808;6224;15/06/2004 00:00:00;3;424;49,854;149,562;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2808;6225;15/06/2004 00:00:00;3;425;45,581;136,742;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2808;6226;15/06/2004 00:00:00;3;426;43,481;130,442;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2809;6227;15/06/2004 00:00:00;3;344;45,476;136,427;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2809;6228;15/06/2004 00:00:00;3;345;43,376;130,127;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2809;6229;15/06/2004 00:00:00;3;346;47,649;142,947;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2809;6230;15/06/2004 00:00:00;3;347;43,376;130,127;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2809;6231;15/06/2004 00:00:00;3;348;41,276;123,827;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2810;6232;15/06/2004 00:00:00;550;931;34,346;18890,025;"550,00";"0,00";"550,00";08/06/2004 00:00:00
2810;6233;15/06/2004 00:00:00;550;932;39,239;21581,175;"550,00";"55,00";"495,00";08/06/2004 00:00:00
2811;6234;15/06/2004 00:00:00;3;348;41,171;123,512;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2811;6235;15/06/2004 00:00:00;3;349;45,444;136,332;"3,00";"0,00";"3,00";08/06/2004 00:00:00
2812;6236;15/06/2004 00:00:00;550;928;32,771;18023,775;"550,00";"82,00";"468,00";08/06/2004 00:00:00
2812;6237;15/06/2004 00:00:00;550;929;37,086;20397,3;"550,00";"0,00";"550,00";08/06/2004 00:00:00
2813;6238;16/06/2004 00:00:00;550;332;10,815;5948,25;"550,00";"0,00";"550,00";09/06/2004 00:00:00
2814;6239;16/06/2004 00:00:00;550;948;82,835;45558,975;"550,00";"0,00";"550,00";09/06/2004 00:00:00
2814;6240;16/06/2004 00:00:00;550;907;82,835;45558,975;"550,00";"0,00";"550,00";09/06/2004 00:00:00
2815;6241;16/06/2004 00:00:00;1250;325;0,21;262,5;"1250,00";"0,00";"1250,00";09/06/2004 00:00:00
2815;6242;16/06/2004 00:00:00;1250;326;0,21;262,5;"1188,00";"0,00";"1188,00";09/06/2004 00:00:00
2816;6243;16/06/2004 00:00:00;3;320;49,644;148,932;"3,00";"0,00";"3,00";09/06/2004 00:00:00
2816;6244;16/06/2004 00:00:00;3;321;44,321;132,962;"3,00";"0,00";"3,00";09/06/2004 00:00:00
2816;6245;16/06/2004 00:00:00;60;322;28,697;1721,79;"60,00";"0,00";"60,00";09/06/2004 00:00:00
2817;6246;16/06/2004 00:00:00;550;930;42,515;23382,975;"550,00";"0,00";"550,00";09/06/2004 00:00:00
2817;6247;16/06/2004 00:00:00;550;921;5,586;3072,3;"550,00";"0,00";"550,00";09/06/2004 00:00:00
2818;6248;16/06/2004 00:00:00;60;952;15,74;944,37;"60,00";"0,00";"60,00";09/06/2004 00:00:00
2819;6249;16/06/2004 00:00:00;550;923;6,185;3401,475;"550,00";"0,00";"550,00";09/06/2004 00:00:00
2820;6250;16/06/2004 00:00:00;550;317;29,579;16268,175;"550,00";"0,00";"550,00";09/06/2004 00:00:00
2820;6251;16/06/2004 00:00:00;550;318;36,099;19854,45;"550,00";"55,00";"495,00";09/06/2004 00:00:00
2820;6252;16/06/2004 00:00:00;550;319;48,584;26720,925;"550,00";"0,00";"550,00";09/06/2004 00:00:00
2821;6253;16/06/2004 00:00:00;550;928;32,246;17735,025;"550,00";"0,00";"550,00";09/06/2004 00:00:00
2821;6254;16/06/2004 00:00:00;550;929;36,561;20108,55;"550,00";"0,00";"550,00";09/06/2004 00:00:00
2822;6255;16/06/2004 00:00:00;550;319;46,421;25531,275;"550,00";"82,00";"468,00";09/06/2004 00:00:00
2823;6256;16/06/2004 00:00:00;3;361;49,697;149,09;"3,00";"0,00";"3,00";09/06/2004 00:00:00
2823;6257;16/06/2004 00:00:00;3;362;45,423;136,269;"3,00";"0,00";"3,00";09/06/2004 00:00:00
2823;6258;16/06/2004 00:00:00;3;363;43,323;129,969;"3,00";"0,00";"3,00";09/06/2004 00:00:00
2824;6259;16/06/2004 00:00:00;3;2;41,916;125,748;"3,00";"0,00";"3,00";09/06/2004 00:00:00
2825;6260;16/06/2004 00:00:00;3;1;50,264;150,791;"3,00";"0,00";"3,00";09/06/2004 00:00:00
2826;6261;16/06/2004 00:00:00;3;370;43,554;130,662;"3,00";"0,00";"3,00";09/06/2004 00:00:00
2826;6262;16/06/2004 00:00:00;3;371;39,281;117,842;"3,00";"0,00";"3,00";09/06/2004 00:00:00
2826;6263;16/06/2004 00:00:00;3;372;37,181;111,542;"3,00";"0,00";"3,00";09/06/2004 00:00:00
2826;6264;16/06/2004 00:00:00;3;373;41,454;124,362;"3,00";"0,00";"3,00";09/06/2004 00:00:00
2827;6265;16/06/2004 00:00:00;550;530;16,086;8847,3;"550,00";"0,00";"550,00";09/06/2004 00:00:00
2828;6266;16/06/2004 00:00:00;3;4;57,026;171,077;"3,00";"0,00";"3,00";09/06/2004 00:00:00
2829;6267;17/06/2004 00:00:00;550;512;37,086;20397,3;"550,00";"0,00";"550,00";10/06/2004 00:00:00
2830;6268;17/06/2004 00:00:00;550;513;26,597;14628,075;"550,00";"0,00";"550,00";10/06/2004 00:00:00
2831;6269;17/06/2004 00:00:00;550;319;46,064;25334,925;"550,00";"0,00";"550,00";10/06/2004 00:00:00
2832;6270;17/06/2004 00:00:00;3;408;47,544;142,632;"3,00";"0,00";"3,00";10/06/2004 00:00:00
2832;6271;17/06/2004 00:00:00;3;409;43,271;129,812;"3,00";"0,00";"3,00";10/06/2004 00:00:00
2833;6272;19/06/2004 00:00:00;3;424;49,697;149,09;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2833;6273;19/06/2004 00:00:00;3;425;45,423;136,269;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2833;6274;19/06/2004 00:00:00;3;426;43,323;129,969;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2834;6275;19/06/2004 00:00:00;3;320;47,471;142,412;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2834;6276;19/06/2004 00:00:00;3;321;42,798;128,394;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2835;6277;19/06/2004 00:00:00;3;448;45,581;136,742;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2835;6278;19/06/2004 00:00:00;3;449;49,854;149,562;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2835;6279;19/06/2004 00:00:00;3;450;45,581;136,742;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2835;6280;19/06/2004 00:00:00;3;451;43,481;130,442;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2835;6281;19/06/2004 00:00:00;3;452;47,754;143,262;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2835;6282;19/06/2004 00:00:00;3;453;43,481;130,442;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2835;6283;19/06/2004 00:00:00;3;454;41,381;124,142;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2835;6284;19/06/2004 00:00:00;3;455;45,654;136,962;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2835;6285;19/06/2004 00:00:00;3;456;41,381;124,142;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2835;6286;19/06/2004 00:00:00;3;457;39,281;117,842;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2835;6287;19/06/2004 00:00:00;3;458;43,554;130,662;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2835;6288;19/06/2004 00:00:00;3;459;39,281;117,842;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2835;6289;19/06/2004 00:00:00;3;460;37,181;111,542;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2835;6290;19/06/2004 00:00:00;3;461;41,454;124,362;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2836;6291;19/06/2004 00:00:00;550;941;62,99;34644,225;"468,00";"0,00";"468,00";12/06/2004 00:00:00
2837;6292;19/06/2004 00:00:00;3;320;45,371;136,112;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2837;6293;19/06/2004 00:00:00;3;321;40,488;121,464;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2837;6294;19/06/2004 00:00:00;60;322;26,366;1581,93;"60,00";"0,00";"60,00";12/06/2004 00:00:00
2838;6295;19/06/2004 00:00:00;3;504;48,762;146,286;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2839;6296;19/06/2004 00:00:00;3;497;34,188;102,564;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2840;6297;19/06/2004 00:00:00;3;323;50,264;150,791;"3,00";"0,00";"3,00";12/06/2004 00:00:00
2841;6298;19/06/2004 00:00:00;550;523;10,731;5902,05;"550,00";"0,00";"550,00";12/06/2004 00:00:00
2841;6299;19/06/2004 00:00:00;550;524;14,123;7767,375;"550,00";"0,00";"550,00";12/06/2004 00:00:00
2842;6300;19/06/2004 00:00:00;60;492;50,264;3015,81;"60,00";"9,00";"51,00";12/06/2004 00:00:00
2842;6301;19/06/2004 00:00:00;60;493;57,152;3429,09;"60,00";"0,00";"60,00";12/06/2004 00:00:00
2843;6302;19/06/2004 00:00:00;550;910;40,94;22516,725;"550,00";"0,00";"550,00";12/06/2004 00:00:00
2843;6303;19/06/2004 00:00:00;550;911;21,095;11601,975;"550,00";"0,00";"550,00";12/06/2004 00:00:00
2843;6304;19/06/2004 00:00:00;550;912;30,44;16741,725;"550,00";"0,00";"550,00";12/06/2004 00:00:00
2844;6305;19/06/2004 00:00:00;60;506;9,198;551,88;"60,00";"0,00";"60,00";12/06/2004 00:00:00
2845;6306;19/06/2004 00:00:00;550;351;5,775;3176,25;"550,00";"0,00";"550,00";12/06/2004 00:00:00
2845;6307;19/06/2004 00:00:00;550;352;1,155;635,25;"523,00";"0,00";"523,00";12/06/2004 00:00:00
2845;6308;19/06/2004 00:00:00;550;679;5,775;3176,25;"550,00";"0,00";"550,00";12/06/2004 00:00:00
2846;6309;19/06/2004 00:00:00;550;507;23,394;12866,7;"468,00";"0,00";"468,00";12/06/2004 00:00:00
2846;6310;19/06/2004 00:00:00;550;508;27,647;15205,575;"550,00";"0,00";"550,00";12/06/2004 00:00:00
2847;6311;19/06/2004 00:00:00;550;355;1,365;750,75;"550,00";"0,00";"550,00";12/06/2004 00:00:00
2847;6312;19/06/2004 00:00:00;550;940;62,99;34644,225;"550,00";"0,00";"550,00";12/06/2004 00:00:00
2847;6313;19/06/2004 00:00:00;550;535;3,486;1917,3;"550,00";"0,00";"550,00";12/06/2004 00:00:00
2848;6314;19/06/2004 00:00:00;550;351;6,195;3407,25;"550,00";"0,00";"550,00";12/06/2004 00:00:00
2848;6315;19/06/2004 00:00:00;550;352;1,47;808,5;"550,00";"0,00";"550,00";12/06/2004 00:00:00
2848;6316;19/06/2004 00:00:00;550;679;6,195;3407,25;"550,00";"0,00";"550,00";12/06/2004 00:00:00
2849;6317;20/06/2004 00:00:00;550;507;22,166;12191,025;"550,00";"0,00";"550,00";13/06/2004 00:00:00
2849;6318;20/06/2004 00:00:00;550;508;29,285;16106,475;"550,00";"0,00";"550,00";13/06/2004 00:00:00
2850;6319;20/06/2004 00:00:00;3;491;19,982;59,945;"3,00";"0,00";"3,00";13/06/2004 00:00:00
2851;6320;20/06/2004 00:00:00;3;348;34,871;104,612;"3,00";"0,00";"3,00";13/06/2004 00:00:00
2851;6321;20/06/2004 00:00:00;3;349;39,144;117,432;"3,00";"0,00";"3,00";13/06/2004 00:00:00
2852;6322;20/06/2004 00:00:00;550;935;31,49;17319,225;"550,00";"82,00";"468,00";13/06/2004 00:00:00
2852;6323;20/06/2004 00:00:00;550;936;48,29;26559,225;"550,00";"0,00";"550,00";13/06/2004 00:00:00
2853;6324;22/06/2004 00:00:00;3;377;36,971;110,912;"3,00";"0,00";"3,00";15/06/2004 00:00:00
2853;6325;22/06/2004 00:00:00;3;378;41,244;123,732;"3,00";"0,00";"3,00";15/06/2004 00:00:00
2853;6326;22/06/2004 00:00:00;3;379;36,971;110,912;"3,00";"0,00";"3,00";15/06/2004 00:00:00
2854;6327;22/06/2004 00:00:00;550;476;15,887;8737,575;"550,00";"0,00";"550,00";15/06/2004 00:00:00
2854;6328;22/06/2004 00:00:00;550;477;11,666;6416,025;"550,00";"0,00";"550,00";15/06/2004 00:00:00
2855;6329;22/06/2004 00:00:00;3;402;47,471;142,412;"3,00";"0,00";"3,00";15/06/2004 00:00:00
2856;6330;22/06/2004 00:00:00;550;510;23,079;12693,45;"468,00";"0,00";"468,00";15/06/2004 00:00:00
2856;6331;22/06/2004 00:00:00;550;511;29,274;16100,7;"550,00";"0,00";"550,00";15/06/2004 00:00:00
