"ContactID";"CreditCardID";"ModifiedDate"
14206;5559;03/10/2003 00:00:00
14207;5213;07/08/2001 00:00:00
14208;1968;03/01/2004 00:00:00
14209;10344;20/06/2003 00:00:00
14210;1167;14/08/2003 00:00:00
14211;12096;25/07/2004 00:00:00
14212;12373;13/03/2003 00:00:00
14213;18117;06/03/2004 00:00:00
14214;7707;03/05/2003 00:00:00
14215;502;13/05/2004 00:00:00
14216;9757;30/12/2003 00:00:00
14217;9373;29/10/2001 00:00:00
14218;19018;07/06/2004 00:00:00
14219;16098;17/02/2004 00:00:00
14220;19163;11/03/2004 00:00:00
14221;17461;25/01/2004 00:00:00
14222;18091;19/06/2004 00:00:00
14223;1287;23/06/2003 00:00:00
14224;5757;18/05/2004 00:00:00
14225;14444;03/08/2003 00:00:00
14226;17583;20/05/2004 00:00:00
14227;11457;26/02/2004 00:00:00
14228;17604;08/04/2003 00:00:00
14229;8993;06/10/2002 00:00:00
14230;18034;03/01/2004 00:00:00
14231;7695;06/02/2003 00:00:00
14232;7903;20/01/2004 00:00:00
14233;820;02/01/2004 00:00:00
14234;17397;08/08/2003 00:00:00
14235;17359;27/09/2003 00:00:00
14236;12535;01/05/2004 00:00:00
14237;9890;18/11/2003 00:00:00
14238;4472;27/11/2003 00:00:00
14239;18642;19/08/2003 00:00:00
14240;15359;27/11/2002 00:00:00
14241;3270;27/09/2003 00:00:00
14242;1214;20/03/2004 00:00:00
14243;9348;27/12/2003 00:00:00
14244;14377;01/02/2003 00:00:00
14245;4145;31/05/2003 00:00:00
14246;5588;13/10/2003 00:00:00
14247;4758;31/08/2001 00:00:00
14248;12983;12/04/2004 00:00:00
14249;5009;05/04/2004 00:00:00
14250;11277;14/02/2002 00:00:00
14251;1558;03/09/2003 00:00:00
14252;13302;02/11/2003 00:00:00
14253;14976;02/03/2003 00:00:00
14254;12861;10/05/2004 00:00:00
14255;16266;24/03/2004 00:00:00
14256;17165;23/03/2004 00:00:00
14257;9263;27/04/2003 00:00:00
14258;1554;03/10/2001 00:00:00
14259;313;29/11/2003 00:00:00
14260;3770;04/04/2002 00:00:00
14261;15785;30/12/2002 00:00:00
14262;9920;02/04/2003 00:00:00
14263;1864;15/12/2003 00:00:00
14264;5510;19/03/2004 00:00:00
14265;6450;26/08/2003 00:00:00
14266;3166;14/08/2003 00:00:00
14267;2720;16/11/2003 00:00:00
14268;6566;19/01/2004 00:00:00
14269;14662;02/11/2001 00:00:00
14270;9210;09/06/2004 00:00:00
14271;9023;29/06/2004 00:00:00
14272;10748;28/06/2004 00:00:00
14273;8195;24/07/2004 00:00:00
14274;4204;05/08/2002 00:00:00
14275;4375;11/01/2002 00:00:00
14276;10554;30/01/2002 00:00:00
14277;929;11/11/2003 00:00:00
14278;14025;12/03/2004 00:00:00
14279;13505;06/10/2003 00:00:00
14280;628;05/10/2003 00:00:00
14281;16981;14/12/2002 00:00:00
14282;702;12/09/2003 00:00:00
14283;9358;03/06/2003 00:00:00
14284;11167;26/03/2004 00:00:00
14285;17674;18/02/2003 00:00:00
14286;5655;25/01/2003 00:00:00
14287;10258;04/11/2003 00:00:00
14288;3749;29/07/2001 00:00:00
14289;3095;28/12/2003 00:00:00
14290;18173;01/06/2002 00:00:00
14291;5193;03/08/2003 00:00:00
14292;10774;09/03/2003 00:00:00
14293;12870;17/10/2003 00:00:00
14294;17506;20/11/2003 00:00:00
14295;2358;08/01/2004 00:00:00
14296;13724;11/08/2002 00:00:00
14297;10063;23/02/2004 00:00:00
14298;11010;23/06/2002 00:00:00
14299;3142;12/01/2004 00:00:00
14300;15684;24/10/2003 00:00:00
14301;5096;03/08/2003 00:00:00
14302;6330;07/12/2003 00:00:00
14303;17344;04/08/2002 00:00:00
14304;10369;12/02/2002 00:00:00
14305;6333;16/11/2003 00:00:00
14306;6480;25/09/2003 00:00:00
14307;12644;18/12/2001 00:00:00
14308;15788;12/12/2003 00:00:00
14309;11424;07/03/2003 00:00:00
14310;16774;19/03/2004 00:00:00
14311;18292;26/02/2003 00:00:00
14312;15003;12/09/2002 00:00:00
14313;4354;18/06/2004 00:00:00
14314;9788;17/02/2003 00:00:00
14315;18962;05/07/2004 00:00:00
14316;18517;30/07/2002 00:00:00
14317;17435;14/10/2003 00:00:00
14318;18560;14/03/2004 00:00:00
14319;9187;21/05/2004 00:00:00
14320;5429;25/04/2002 00:00:00
14321;5272;08/12/2001 00:00:00
14322;12962;23/10/2003 00:00:00
14323;16849;01/07/2004 00:00:00
14324;13418;22/01/2003 00:00:00
14325;2182;01/03/2002 00:00:00
14326;8369;31/12/2001 00:00:00
14327;6415;21/11/2003 00:00:00
14328;9058;17/08/2002 00:00:00
14329;8555;06/06/2004 00:00:00
14330;12947;28/07/2001 00:00:00
14331;6123;08/03/2004 00:00:00
14332;5323;14/12/2003 00:00:00
14333;9369;19/10/2002 00:00:00
14334;3183;18/11/2003 00:00:00
14335;8827;21/11/2001 00:00:00
14336;9642;23/12/2003 00:00:00
14337;3750;24/05/2003 00:00:00
14338;7509;16/02/2004 00:00:00
14339;18040;19/07/2001 00:00:00
14340;8809;10/08/2003 00:00:00
14341;12739;27/11/2003 00:00:00
14342;274;20/02/2003 00:00:00
14343;8628;15/01/2004 00:00:00
14344;16038;12/04/2004 00:00:00
14345;3657;06/09/2002 00:00:00
14346;11796;07/05/2004 00:00:00
14347;14682;17/09/2003 00:00:00
14348;16058;03/06/2004 00:00:00
14349;3695;03/07/2003 00:00:00
14350;9995;19/07/2004 00:00:00
14351;8357;20/09/2003 00:00:00
14352;7795;24/10/2002 00:00:00
14353;8450;05/04/2004 00:00:00
14354;4533;07/04/2004 00:00:00
14355;5579;07/02/2004 00:00:00
14356;10329;14/06/2004 00:00:00
14357;1744;29/04/2004 00:00:00
14358;1731;14/02/2004 00:00:00
14359;9792;19/09/2002 00:00:00
14360;2155;14/01/2004 00:00:00
14361;4824;23/12/2003 00:00:00
14362;1580;19/07/2002 00:00:00
14363;3556;15/12/2003 00:00:00
14364;2924;12/06/2004 00:00:00
14365;9881;27/09/2003 00:00:00
14366;7513;03/04/2004 00:00:00
14367;1232;21/05/2004 00:00:00
14368;58;10/03/2004 00:00:00
14369;17527;16/05/2004 00:00:00
14370;1973;26/06/2004 00:00:00
14371;5567;03/04/2004 00:00:00
14372;6764;23/09/2003 00:00:00
14373;14011;07/01/2003 00:00:00
14374;7966;17/09/2003 00:00:00
14375;3460;05/08/2001 00:00:00
14376;9426;30/08/2001 00:00:00
14377;13055;05/11/2003 00:00:00
14378;3895;03/08/2003 00:00:00
14379;9471;12/08/2003 00:00:00
14380;18141;18/12/2003 00:00:00
14381;7097;28/11/2003 00:00:00
14382;15484;10/01/2004 00:00:00
14383;9562;19/04/2003 00:00:00
14384;17431;31/12/2003 00:00:00
14385;9186;15/10/2001 00:00:00
14386;14715;29/12/2002 00:00:00
14387;11567;03/12/2002 00:00:00
14388;1601;31/01/2004 00:00:00
14389;2084;26/04/2004 00:00:00
14390;18345;15/05/2004 00:00:00
14391;8481;24/05/2003 00:00:00
14392;9893;19/04/2004 00:00:00
14393;13849;27/08/2002 00:00:00
14394;19054;01/01/2004 00:00:00
14395;9594;23/03/2004 00:00:00
14396;15783;22/03/2003 00:00:00
14397;396;29/07/2004 00:00:00
14398;262;28/06/2004 00:00:00
14399;12251;02/10/2003 00:00:00
14400;14350;31/10/2003 00:00:00
14401;11433;06/08/2003 00:00:00
14402;2869;31/01/2002 00:00:00
14403;11161;06/05/2004 00:00:00
14404;1022;01/02/2004 00:00:00
14405;11153;31/01/2004 00:00:00
14406;9336;18/03/2002 00:00:00
14407;16143;12/05/2003 00:00:00
14408;5228;31/05/2004 00:00:00
14409;8575;26/02/2004 00:00:00
14410;10826;09/02/2003 00:00:00
14411;13723;23/06/2004 00:00:00
14412;10781;14/02/2004 00:00:00
14413;7227;07/09/2003 00:00:00
14414;18693;25/07/2004 00:00:00
14415;6649;11/12/2002 00:00:00
14416;9999;12/04/2002 00:00:00
14417;16530;26/01/2003 00:00:00
14418;11955;22/12/2003 00:00:00
14419;1009;07/05/2004 00:00:00
14420;6120;21/05/2003 00:00:00
14421;5552;24/08/2001 00:00:00
14422;5993;18/08/2003 00:00:00
14423;7859;16/01/2002 00:00:00
14424;78;26/02/2004 00:00:00
14425;10065;08/06/2003 00:00:00
14426;8465;20/09/2003 00:00:00
14427;9490;10/02/2004 00:00:00
14428;2970;29/02/2004 00:00:00
14429;8448;09/10/2003 00:00:00
14430;15346;15/01/2004 00:00:00
14431;15239;30/08/2003 00:00:00
14432;18033;20/03/2004 00:00:00
14433;18390;02/07/2002 00:00:00
14434;16390;15/06/2004 00:00:00
14435;9835;05/10/2003 00:00:00
14436;9383;28/05/2004 00:00:00
14437;1556;01/04/2004 00:00:00
14438;5274;20/06/2004 00:00:00
14439;6968;05/03/2003 00:00:00
14440;16051;10/05/2004 00:00:00
14441;3525;15/08/2003 00:00:00
14442;655;21/08/2002 00:00:00
14443;373;26/02/2002 00:00:00
14444;3217;12/08/2003 00:00:00
14445;11854;08/10/2003 00:00:00
14446;12558;19/12/2001 00:00:00
14447;14240;25/02/2003 00:00:00
14448;16851;23/06/2002 00:00:00
14449;13818;07/06/2004 00:00:00
14450;8637;15/12/2003 00:00:00
14451;12510;09/05/2004 00:00:00
14452;6435;27/01/2004 00:00:00
14453;826;19/02/2003 00:00:00
14454;11790;27/09/2001 00:00:00
14455;15563;28/05/2004 00:00:00
14456;17150;24/06/2004 00:00:00
14457;9362;29/08/2003 00:00:00
14458;8550;31/10/2003 00:00:00
14459;8120;19/09/2002 00:00:00
14460;13821;19/04/2004 00:00:00
14461;3283;25/04/2002 00:00:00
14462;6151;10/07/2004 00:00:00
14463;12703;12/10/2003 00:00:00
14464;11465;07/03/2004 00:00:00
14465;1621;09/09/2002 00:00:00
14466;12334;26/11/2003 00:00:00
14467;6798;16/02/2004 00:00:00
14468;766;05/03/2003 00:00:00
14469;6198;03/05/2003 00:00:00
14470;11436;11/05/2004 00:00:00
14471;16525;14/07/2004 00:00:00
14472;15070;17/10/2003 00:00:00
14473;12895;19/04/2004 00:00:00
14474;2772;05/11/2002 00:00:00
14475;1940;08/11/2003 00:00:00
14476;15531;20/08/2001 00:00:00
14477;4608;07/01/2004 00:00:00
14478;1679;28/01/2004 00:00:00
14479;16651;25/12/2002 00:00:00
14480;2481;13/04/2003 00:00:00
14481;411;02/03/2004 00:00:00
14482;1924;03/05/2004 00:00:00
14483;8301;25/03/2004 00:00:00
14484;14719;01/04/2003 00:00:00
14485;15241;09/03/2002 00:00:00
14486;13376;22/02/2003 00:00:00
14487;4079;06/06/2004 00:00:00
14488;15447;26/02/2004 00:00:00
14489;2007;07/06/2004 00:00:00
14490;14323;08/06/2003 00:00:00
14491;7558;10/04/2003 00:00:00
14492;15069;11/09/2003 00:00:00
14493;13556;02/12/2003 00:00:00
14494;13679;28/01/2004 00:00:00
14495;7603;30/09/2003 00:00:00
14496;8473;21/12/2001 00:00:00
14497;15400;04/02/2004 00:00:00
14498;8457;03/02/2003 00:00:00
14499;11707;20/02/2004 00:00:00
14500;9816;24/11/2003 00:00:00
14501;1049;18/05/2004 00:00:00
14502;14354;12/06/2004 00:00:00
14503;11809;18/02/2004 00:00:00
14504;14867;05/11/2002 00:00:00
14505;2125;24/02/2004 00:00:00
14506;631;09/12/2003 00:00:00
14507;1870;13/09/2003 00:00:00
14508;17246;26/03/2004 00:00:00
14509;7014;28/04/2004 00:00:00
14510;6830;20/05/2003 00:00:00
14511;16751;19/08/2003 00:00:00
14512;3545;01/03/2004 00:00:00
14513;3670;13/02/2004 00:00:00
14514;2789;13/12/2003 00:00:00
14515;12110;13/02/2004 00:00:00
14516;3239;01/02/2004 00:00:00
14517;16066;01/09/2003 00:00:00
14518;15129;13/06/2004 00:00:00
14519;10068;06/02/2002 00:00:00
14520;7570;22/08/2003 00:00:00
14521;14357;11/12/2003 00:00:00
14522;6355;04/04/2004 00:00:00
14523;12880;06/11/2003 00:00:00
14524;4964;12/08/2001 00:00:00
14525;18948;21/01/2004 00:00:00
14526;13530;15/11/2003 00:00:00
14527;9895;18/02/2004 00:00:00
14528;8812;18/02/2003 00:00:00
14529;18615;02/05/2003 00:00:00
14530;13676;20/10/2003 00:00:00
14531;10764;21/03/2004 00:00:00
14532;3401;06/07/2004 00:00:00
14533;18796;01/08/2003 00:00:00
14534;4457;10/10/2003 00:00:00
14535;15655;06/09/2003 00:00:00
14536;12006;08/08/2003 00:00:00
14537;13225;23/01/2004 00:00:00
14538;2319;26/05/2003 00:00:00
14539;17988;14/08/2001 00:00:00
14540;12599;04/05/2004 00:00:00
14541;14185;16/08/2003 00:00:00
14542;13243;19/10/2003 00:00:00
14543;7214;06/05/2004 00:00:00
14544;17454;15/01/2004 00:00:00
14545;3533;29/01/2004 00:00:00
14546;6868;26/08/2003 00:00:00
14547;4548;14/09/2002 00:00:00
14548;14461;23/12/2003 00:00:00
14549;13673;27/05/2003 00:00:00
14550;12242;03/01/2003 00:00:00
14551;16463;07/07/2002 00:00:00
14552;54;06/10/2003 00:00:00
14553;12687;11/08/2003 00:00:00
14554;6554;27/03/2004 00:00:00
14555;3617;04/04/2004 00:00:00
14556;1272;17/02/2004 00:00:00
14557;16764;30/03/2004 00:00:00
14558;244;08/03/2004 00:00:00
14559;7982;02/01/2003 00:00:00
14560;15098;13/10/2003 00:00:00
14561;11618;27/06/2004 00:00:00
14562;12977;10/03/2004 00:00:00
14563;4140;03/06/2002 00:00:00
14564;2219;27/10/2003 00:00:00
14565;18681;16/05/2004 00:00:00
14566;9209;22/02/2004 00:00:00
14567;3051;16/05/2004 00:00:00
14568;3902;21/01/2004 00:00:00
14569;11664;13/05/2004 00:00:00
14570;15597;12/06/2004 00:00:00
14571;16163;04/05/2004 00:00:00
14572;1104;01/08/2003 00:00:00
14573;4971;22/03/2004 00:00:00
14574;9215;22/05/2004 00:00:00
14575;9280;15/10/2003 00:00:00
14576;12585;03/08/2003 00:00:00
14577;11678;16/07/2001 00:00:00
14578;586;07/02/2004 00:00:00
14579;16191;13/01/2004 00:00:00
14580;17196;27/11/2003 00:00:00
14581;17905;27/11/2002 00:00:00
14582;312;09/07/2004 00:00:00
14583;6307;17/09/2003 00:00:00
14584;17537;25/03/2004 00:00:00
14585;11409;12/01/2004 00:00:00
14586;11448;09/07/2004 00:00:00
14587;6460;09/11/2002 00:00:00
14588;5291;26/09/2002 00:00:00
14589;14771;25/12/2003 00:00:00
14590;16621;19/10/2003 00:00:00
14591;10556;01/03/2003 00:00:00
14592;12053;07/03/2002 00:00:00
14593;11397;14/12/2003 00:00:00
14594;3050;17/08/2003 00:00:00
14595;12572;25/01/2004 00:00:00
14596;16509;10/03/2004 00:00:00
14597;12573;10/06/2003 00:00:00
14598;16798;17/01/2004 00:00:00
14599;14552;31/07/2004 00:00:00
14600;17127;08/05/2004 00:00:00
14601;3937;30/05/2004 00:00:00
14602;16813;15/08/2002 00:00:00
14603;928;27/11/2003 00:00:00
14604;13825;29/06/2004 00:00:00
14605;638;01/10/2001 00:00:00
14606;17742;24/07/2003 00:00:00
14607;18636;12/09/2003 00:00:00
14608;4313;08/08/2003 00:00:00
14609;17895;06/08/2002 00:00:00
14610;18332;08/11/2003 00:00:00
14611;18980;08/02/2003 00:00:00
14612;18196;04/10/2003 00:00:00
14613;3140;22/11/2002 00:00:00
14614;17297;27/09/2003 00:00:00
14615;3602;30/07/2002 00:00:00
14616;13562;16/05/2004 00:00:00
14617;19191;24/12/2003 00:00:00
14618;3151;16/12/2003 00:00:00
14619;18735;12/07/2003 00:00:00
14620;1020;14/08/2002 00:00:00
14621;1371;21/12/2003 00:00:00
14622;497;26/02/2004 00:00:00
14623;6343;03/03/2004 00:00:00
14624;12270;22/03/2002 00:00:00
14625;3781;15/02/2004 00:00:00
14626;14691;30/12/2003 00:00:00
14627;15953;02/06/2003 00:00:00
14628;222;15/09/2003 00:00:00
14629;3514;23/05/2003 00:00:00
14630;18919;14/11/2001 00:00:00
14631;8275;20/06/2004 00:00:00
14632;18296;27/06/2003 00:00:00
14633;19225;13/08/2003 00:00:00
14634;13344;28/11/2003 00:00:00
14635;870;27/02/2004 00:00:00
14636;6548;29/07/2003 00:00:00
14637;4726;11/09/2002 00:00:00
14638;8408;14/01/2004 00:00:00
14639;8932;12/06/2004 00:00:00
14640;5325;29/09/2003 00:00:00
14641;17085;08/10/2003 00:00:00
14642;3405;05/05/2004 00:00:00
14643;17286;05/03/2004 00:00:00
14644;16226;17/02/2004 00:00:00
14645;512;03/10/2003 00:00:00
14646;6512;07/06/2004 00:00:00
14647;1153;27/05/2003 00:00:00
14648;1923;15/04/2004 00:00:00
14649;1246;02/08/2003 00:00:00
14650;13469;18/10/2003 00:00:00
14651;9983;17/12/2002 00:00:00
14652;4321;31/01/2004 00:00:00
14653;4843;29/05/2003 00:00:00
14654;12815;26/09/2003 00:00:00
14655;11444;28/04/2002 00:00:00
14656;1223;21/01/2004 00:00:00
14657;18263;19/04/2004 00:00:00
14658;8620;12/05/2004 00:00:00
14659;18203;09/01/2004 00:00:00
14660;9974;14/08/2003 00:00:00
14661;17223;31/07/2002 00:00:00
14662;8126;03/06/2004 00:00:00
14663;17376;29/08/2001 00:00:00
14664;18988;28/04/2004 00:00:00
14665;18814;01/03/2004 00:00:00
14666;16756;28/05/2003 00:00:00
14667;13918;01/05/2003 00:00:00
14668;257;11/11/2003 00:00:00
14669;15046;25/09/2002 00:00:00
14670;1218;24/11/2003 00:00:00
14671;13186;23/08/2003 00:00:00
14672;1474;01/04/2004 00:00:00
14673;16397;02/02/2004 00:00:00
14674;16;31/01/2004 00:00:00
14675;15344;05/10/2001 00:00:00
14676;3082;09/06/2004 00:00:00
14677;115;29/09/2003 00:00:00
14678;3200;30/01/2004 00:00:00
14679;9295;03/04/2004 00:00:00
14680;15396;05/11/2002 00:00:00
14681;10011;16/06/2003 00:00:00
14682;10978;06/11/2003 00:00:00
14683;7356;03/06/2004 00:00:00
14684;3575;10/02/2004 00:00:00
14685;18283;06/11/2002 00:00:00
14686;14950;27/02/2004 00:00:00
14687;14827;08/06/2004 00:00:00
14688;6027;12/02/2003 00:00:00
14689;5554;02/01/2004 00:00:00
14690;7048;03/12/2003 00:00:00
14691;10609;17/11/2003 00:00:00
14692;12927;16/09/2003 00:00:00
14693;13791;27/08/2003 00:00:00
14694;18258;29/04/2002 00:00:00
14695;8924;12/04/2004 00:00:00
14696;16950;09/12/2003 00:00:00
14697;15592;15/10/2003 00:00:00
14698;10600;09/07/2001 00:00:00
14699;10374;01/10/2003 00:00:00
14700;15836;15/05/2004 00:00:00
14701;9294;24/01/2004 00:00:00
14702;8811;02/09/2003 00:00:00
14703;9722;10/07/2004 00:00:00
14704;4630;19/05/2004 00:00:00
14705;1182;04/01/2004 00:00:00
14706;4214;05/03/2004 00:00:00
14707;10706;28/10/2003 00:00:00
14708;17383;03/01/2004 00:00:00
14709;10976;08/03/2004 00:00:00
14710;14097;08/05/2004 00:00:00
14711;16188;28/09/2003 00:00:00
14712;16130;29/11/2003 00:00:00
14713;8146;31/01/2004 00:00:00
14714;15297;23/01/2002 00:00:00
14715;5637;04/05/2004 00:00:00
14716;2525;21/03/2003 00:00:00
14717;15137;17/09/2003 00:00:00
14718;11824;24/02/2003 00:00:00
14719;16625;01/07/2001 00:00:00
14720;17452;26/08/2003 00:00:00
14721;4058;21/04/2002 00:00:00
14722;7436;16/09/2002 00:00:00
14723;6015;12/01/2003 00:00:00
14724;4129;01/11/2003 00:00:00
14725;17853;28/05/2004 00:00:00
14726;13154;30/09/2002 00:00:00
14727;12087;16/02/2004 00:00:00
14728;3008;26/06/2002 00:00:00
14729;5659;24/09/2002 00:00:00
14730;5520;11/02/2004 00:00:00
14731;11045;01/05/2004 00:00:00
14732;4460;12/09/2003 00:00:00
14733;2933;24/11/2003 00:00:00
14734;6541;28/06/2004 00:00:00
14735;4481;20/08/2003 00:00:00
14736;17377;04/05/2004 00:00:00
14737;8728;03/11/2003 00:00:00
14738;13314;09/07/2004 00:00:00
14739;15409;13/04/2004 00:00:00
14740;6613;12/05/2004 00:00:00
14741;18441;06/04/2004 00:00:00
14742;1187;08/04/2004 00:00:00
14743;1694;01/05/2003 00:00:00
14744;4324;26/06/2004 00:00:00
14745;7989;28/11/2003 00:00:00
14746;18187;14/06/2004 00:00:00
14747;2766;10/10/2003 00:00:00
14748;6584;31/05/2004 00:00:00
14749;12831;21/11/2003 00:00:00
14750;6503;26/10/2003 00:00:00
14751;3009;25/01/2003 00:00:00
14752;17533;14/02/2002 00:00:00
14753;603;17/02/2004 00:00:00
14754;2777;24/09/2003 00:00:00
14755;17521;14/01/2004 00:00:00
14756;12185;29/06/2004 00:00:00
14757;14861;15/12/2001 00:00:00
14758;6787;27/04/2003 00:00:00
14759;13990;08/02/2004 00:00:00
14760;15247;17/02/2004 00:00:00
14761;6226;23/10/2003 00:00:00
14762;12453;02/12/2003 00:00:00
14763;18005;31/12/2001 00:00:00
14764;13082;16/03/2004 00:00:00
14765;18178;23/11/2002 00:00:00
14766;2922;17/01/2003 00:00:00
14767;16158;15/12/2003 00:00:00
14768;6994;24/05/2003 00:00:00
14769;12721;11/12/2002 00:00:00
14770;6412;26/12/2003 00:00:00
14771;12624;06/04/2004 00:00:00
14772;511;12/08/2003 00:00:00
14773;9116;27/01/2002 00:00:00
14774;12723;28/04/2004 00:00:00
14775;589;27/08/2002 00:00:00
14776;18384;15/07/2004 00:00:00
14777;3667;06/12/2001 00:00:00
14778;188;15/10/2003 00:00:00
14779;16437;09/03/2004 00:00:00
14780;18526;09/06/2004 00:00:00
14781;3101;24/04/2004 00:00:00
14782;3540;17/07/2004 00:00:00
14783;7159;30/01/2002 00:00:00
14784;902;22/01/2002 00:00:00
14785;2667;23/04/2004 00:00:00
14786;14410;04/04/2003 00:00:00
14787;5752;06/08/2003 00:00:00
14788;15126;28/03/2004 00:00:00
14789;6328;19/11/2003 00:00:00
14790;3129;18/02/2003 00:00:00
14791;8977;19/02/2004 00:00:00
14792;9011;18/08/2002 00:00:00
14793;3488;07/03/2003 00:00:00
14794;13414;17/03/2002 00:00:00
14795;11866;09/01/2004 00:00:00
14796;13678;13/12/2002 00:00:00
14797;4280;20/12/2002 00:00:00
14798;11656;02/04/2003 00:00:00
14799;13944;07/09/2003 00:00:00
14800;8692;01/03/2004 00:00:00
14801;6845;19/05/2004 00:00:00
14802;8829;06/02/2004 00:00:00
14803;3760;29/03/2002 00:00:00
14804;9322;19/08/2003 00:00:00
14805;13547;08/02/2004 00:00:00
14806;9173;13/01/2004 00:00:00
14807;7058;14/06/2004 00:00:00
14808;6097;13/04/2004 00:00:00
14809;11232;29/01/2004 00:00:00
14810;14072;03/04/2004 00:00:00
14811;6241;13/03/2004 00:00:00
14812;12007;18/01/2004 00:00:00
14813;17654;02/08/2003 00:00:00
14814;18281;29/11/2001 00:00:00
14815;5489;15/03/2004 00:00:00
14816;18927;05/04/2004 00:00:00
14817;5446;07/01/2004 00:00:00
14818;11972;14/05/2004 00:00:00
14819;10515;12/12/2003 00:00:00
14820;17218;30/08/2003 00:00:00
14821;18113;08/05/2004 00:00:00
14822;12689;07/07/2004 00:00:00
14823;17215;28/04/2004 00:00:00
14824;14838;14/05/2003 00:00:00
14825;15974;22/09/2003 00:00:00
14826;14246;13/12/2003 00:00:00
14827;6057;14/04/2004 00:00:00
14828;8279;26/12/2003 00:00:00
14829;1072;26/01/2004 00:00:00
14830;9815;20/10/2003 00:00:00
14831;8655;14/08/2003 00:00:00
14832;18697;30/08/2003 00:00:00
14833;16635;30/11/2003 00:00:00
14834;1909;15/08/2003 00:00:00
14835;17043;25/10/2003 00:00:00
14836;2872;16/12/2001 00:00:00
14837;7948;22/05/2003 00:00:00
14838;103;22/07/2001 00:00:00
14839;14474;10/02/2004 00:00:00
14840;4963;25/05/2004 00:00:00
14841;10512;17/05/2004 00:00:00
14842;14945;10/09/2003 00:00:00
14843;16659;23/02/2003 00:00:00
14844;10690;19/08/2001 00:00:00
14845;17318;19/12/2003 00:00:00
14846;14108;25/06/2002 00:00:00
14847;6227;22/07/2004 00:00:00
14848;18406;12/04/2004 00:00:00
14849;18792;03/10/2003 00:00:00
14850;8404;20/01/2004 00:00:00
14851;7618;23/08/2002 00:00:00
14852;17472;17/09/2002 00:00:00
14853;2648;06/05/2003 00:00:00
14854;17237;03/02/2004 00:00:00
14855;16718;21/12/2003 00:00:00
14856;641;15/02/2004 00:00:00
14857;101;31/07/2002 00:00:00
14858;10821;26/09/2003 00:00:00
14859;8983;07/11/2003 00:00:00
14860;13118;25/07/2004 00:00:00
14861;5392;13/01/2003 00:00:00
14862;17957;17/06/2003 00:00:00
14863;133;30/08/2003 00:00:00
14864;6718;29/04/2004 00:00:00
14865;6933;03/01/2004 00:00:00
14866;1335;16/11/2003 00:00:00
14867;9928;02/01/2004 00:00:00
14868;16662;27/08/2003 00:00:00
14869;5353;29/01/2004 00:00:00
14870;9179;08/08/2003 00:00:00
14871;16669;14/12/2003 00:00:00
14872;14176;25/09/2002 00:00:00
14873;3464;17/10/2003 00:00:00
14874;13351;26/03/2004 00:00:00
14875;15914;11/01/2004 00:00:00
14876;11169;10/08/2001 00:00:00
14877;3152;30/05/2002 00:00:00
14878;6309;03/03/2004 00:00:00
14879;715;02/01/2003 00:00:00
14880;5974;28/01/2004 00:00:00
14881;12527;09/09/2001 00:00:00
14882;10571;23/05/2002 00:00:00
14883;15730;06/02/2002 00:00:00
14884;3254;24/10/2003 00:00:00
14885;1877;10/02/2004 00:00:00
14886;2201;05/06/2004 00:00:00
14887;9889;13/03/2004 00:00:00
14888;5790;24/08/2003 00:00:00
14889;11761;18/10/2002 00:00:00
14890;9292;23/01/2004 00:00:00
14891;2028;05/07/2004 00:00:00
14892;5798;24/08/2003 00:00:00
14893;14317;04/12/2003 00:00:00
14894;17032;31/08/2003 00:00:00
14895;13790;01/11/2003 00:00:00
14896;14109;25/08/2003 00:00:00
14897;2009;23/05/2003 00:00:00
14898;17662;18/10/2003 00:00:00
14899;12306;09/09/2003 00:00:00
14900;7805;28/01/2004 00:00:00
14901;3742;29/07/2001 00:00:00
14902;1996;24/07/2003 00:00:00
14903;19032;15/03/2002 00:00:00
14904;5893;15/01/2004 00:00:00
14905;17962;15/07/2004 00:00:00
14906;1469;02/06/2004 00:00:00
14907;1087;10/02/2004 00:00:00
14908;12083;18/07/2004 00:00:00
14909;6407;15/11/2003 00:00:00
14910;4962;15/05/2003 00:00:00
14911;11446;17/10/2003 00:00:00
14912;1894;16/11/2002 00:00:00
14913;12686;27/04/2004 00:00:00
14914;2030;23/02/2002 00:00:00
14915;13628;15/11/2001 00:00:00
14916;16738;10/01/2004 00:00:00
14917;10482;18/08/2003 00:00:00
14918;367;06/09/2002 00:00:00
14919;12556;01/07/2004 00:00:00
14920;9650;11/04/2003 00:00:00
14921;5283;04/06/2004 00:00:00
14922;18239;21/06/2004 00:00:00
14923;192;25/12/2003 00:00:00
14924;10596;05/11/2003 00:00:00
14925;1869;14/08/2003 00:00:00
14926;3598;08/08/2003 00:00:00
14927;12678;26/12/2003 00:00:00
14928;10448;10/03/2004 00:00:00
14929;18385;21/12/2003 00:00:00
14930;13948;13/10/2001 00:00:00
14931;17529;28/02/2004 00:00:00
14932;2542;21/10/2003 00:00:00
14933;16975;22/02/2004 00:00:00
14934;5531;04/04/2004 00:00:00
14935;11655;07/09/2001 00:00:00
14936;13661;06/06/2004 00:00:00
14937;12080;14/08/2003 00:00:00
14938;5462;09/09/2003 00:00:00
14939;17169;12/06/2003 00:00:00
14940;1144;10/10/2001 00:00:00
14941;12639;27/01/2004 00:00:00
14942;8493;12/09/2003 00:00:00
