"ProductID";"Name";"ProductNumber";"MakeFlag";"FinishedGoodsFlag";"Color";"SafetyStockLevel";"ReorderPoint";"StandardCost";"ListPrice";"Size";"SizeUnitMeasureCode";"WeightUnitMeasureCode";"Weight";"DaysToManufacture";"ProductLine";"Class";"Style";"ProductSubcategoryID";"ProductModelID";"SellStartDate";"SellEndDate";"DiscontinuedDate";"rowguid";"ModifiedDate"
826;"LL Road Rear Wheel";"RW-R623";true;true;"Black";500;375;49,979;112,565;null;null;"G  ";"1050,00";1;"R ";"L ";null;17;126;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x1711D078CD8D5F469DC794A2CDC35582;11/03/2004 10:01:36
827;"ML Road Rear Wheel";"RW-R762";true;true;"Black";500;375;122,271;275,385;null;null;"G  ";"1000,00";1;"R ";"M ";null;17;77;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x9A9F73CFF00A1048B229C431A31D7779;11/03/2004 10:01:36
828;"HL Road Rear Wheel";"RW-R820";true;true;"Black";500;375;158,535;357,06;null;null;"G  ";"890,00";1;"R ";"H ";null;17;78;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x372A268FAA43D54AAE1F8BD6967D8E9B;11/03/2004 10:01:36
829;"Touring Rear Wheel";"RW-T905";true;true;"Black";500;375;108,784;245,01;null;null;null;null;1;"T ";null;null;17;43;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x4D25D2306DE28645B4C5E8CCB8A059B8;11/03/2004 10:01:36
830;"ML Mountain Frame - Black, 40";"FR-M63B-40";true;true;"Black";500;375;185,819;348,76;"40";"CM ";"LB ";"2,77";1;"M ";"M ";"U ";12;14;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xC4C9D1AE39C1D245B38E0A0A9F518665;11/03/2004 10:01:36
831;"ML Mountain Frame - Black, 44";"FR-M63B-44";true;true;"Black";500;375;185,819;348,76;"44";"CM ";"LB ";"2,81";1;"M ";"M ";"U ";12;14;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xD435213F5FEC304EBDE85444518F0637;11/03/2004 10:01:36
832;"ML Mountain Frame - Black, 48";"FR-M63B-48";true;true;"Black";500;375;185,819;348,76;"48";"CM ";"LB ";"2,85";1;"M ";"M ";"U ";12;14;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x699B00C25AF1EC47B7101809D299318A;11/03/2004 10:01:36
833;"ML Road Frame-W - Yellow, 40";"FR-R72Y-40";true;true;"Yellow";500;375;360,943;594,83;"40";"CM ";"LB ";"2,22";1;"R ";"M ";"W ";14;17;01/07/2002 00:00:00;null;null;0xF226DF22BC603E49A14A5500633E9F7E;11/03/2004 10:01:36
834;"ML Road Frame-W - Yellow, 42";"FR-R72Y-42";true;true;"Yellow";500;375;360,943;594,83;"42";"CM ";"LB ";"2,26";1;"R ";"M ";"W ";14;17;01/07/2002 00:00:00;null;null;0xDA547B2004545D4185789A45082E3BF1;11/03/2004 10:01:36
835;"ML Road Frame-W - Yellow, 44";"FR-R72Y-44";true;true;"Yellow";500;375;360,943;594,83;"44";"CM ";"LB ";"2,30";1;"R ";"M ";"W ";14;17;01/07/2002 00:00:00;null;null;0x92D4FAA024ACCF4F8D2AD21D06386AE1;11/03/2004 10:01:36
836;"ML Road Frame-W - Yellow, 48";"FR-R72Y-48";true;true;"Yellow";500;375;360,943;594,83;"48";"CM ";"LB ";"2,34";1;"R ";"M ";"W ";14;17;01/07/2002 00:00:00;null;null;0xE0BF878438211E479C6DFDB3A67E7D86;11/03/2004 10:01:36
837;"HL Road Frame - Black, 62";"FR-R92B-62";true;true;"Black";500;375;868,634;1431,5;"62";"CM ";"LB ";"2,30";1;"R ";"H ";"U ";14;6;01/07/2002 00:00:00;null;null;0x8C9CCE5D94FBF846B82611658F6A3682;11/03/2004 10:01:36
838;"HL Road Frame - Black, 44";"FR-R92B-44";true;true;"Black";500;375;868,634;1431,5;"44";"CM ";"LB ";"2,12";1;"R ";"H ";"U ";14;6;01/07/2002 00:00:00;null;null;0x562690E4BCA4084B9D474F3DA0FD76C3;11/03/2004 10:01:36
839;"HL Road Frame - Black, 48";"FR-R92B-48";true;true;"Black";500;375;868,634;1431,5;"48";"CM ";"LB ";"2,16";1;"R ";"H ";"U ";14;6;01/07/2002 00:00:00;null;null;0x3B607B557B40A441AE344F7747866DBA;11/03/2004 10:01:36
840;"HL Road Frame - Black, 52";"FR-R92B-52";true;true;"Black";500;375;868,634;1431,5;"52";"CM ";"LB ";"2,20";1;"R ";"H ";"U ";14;6;01/07/2002 00:00:00;null;null;0xB382D00EBAFBAF4391498741B9FC78C8;11/03/2004 10:01:36
841;"Men's Sports Shorts, S";"SH-M897-S";false;true;"Black";4;3;24,746;59,99;"S";null;null;null;0;"S ";null;"M ";22;13;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x1F8CB034D199C4438EF72CD754B6665D;11/03/2004 10:01:36
842;"Touring-Panniers, Large";"PA-T100";false;true;"Grey";4;3;51,563;125,0;null;null;null;null;0;"T ";null;null;35;120;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xFF4F3356D4915E49BF98933BC1010F23;11/03/2004 10:01:36
843;"Cable Lock";"LO-C100";false;true;null;4;3;10,313;25,0;null;null;null;null;0;"S ";null;null;34;115;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xB9D7FF5614104046B1BDB2649589B4D7;11/03/2004 10:01:36
844;"Minipump";"PU-0452";false;true;null;4;3;8,246;19,99;null;null;null;null;0;"S ";null;null;36;116;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x76A0F7AAE39EBF46A69F414D847E858B;11/03/2004 10:01:36
845;"Mountain Pump";"PU-M044";false;true;null;4;3;10,308;24,99;null;null;null;null;0;"M ";null;null;36;117;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x809F1657FBFA78468F51FE1F131D0C83;11/03/2004 10:01:36
846;"Taillights - Battery-Powered";"LT-T990";false;true;null;4;3;5,771;13,99;null;null;null;null;0;"R ";null;null;33;108;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x877B613CA5504C43A0D322314B7027EE;11/03/2004 10:01:36
847;"Headlights - Dual-Beam";"LT-H902";false;true;null;4;3;14,433;34,99;null;null;null;null;0;"R ";null;null;33;109;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xCBB67D418FF30D4B87E7E1EBF7456C3A;11/03/2004 10:01:36
848;"Headlights - Weatherproof";"LT-H903";false;true;null;4;3;18,558;44,99;null;null;null;null;0;"R ";null;null;33;110;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x1A2C36FC9C4B5F4DA6D30775846C61F0;11/03/2004 10:01:36
849;"Men's Sports Shorts, M";"SH-M897-M";false;true;"Black";4;3;24,746;59,99;"M";null;null;null;0;"S ";null;"M ";22;13;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x35B437DBB974D343B363ABBEAD107BC4;11/03/2004 10:01:36
850;"Men's Sports Shorts, L";"SH-M897-L";false;true;"Black";4;3;24,746;59,99;"L";null;null;null;0;"S ";null;"M ";22;13;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xC58441719B66F14CA80230E7B1EA7722;11/03/2004 10:01:36
851;"Men's Sports Shorts, XL";"SH-M897-X";false;true;"Black";4;3;24,746;59,99;"XL";null;null;null;0;"S ";null;"M ";22;13;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x40FE3FBD2EFECB44A4E081786C3A751F;11/03/2004 10:01:36
852;"Women's Tights, S";"TG-W091-S";false;true;"Black";4;3;30,933;74,99;"S";null;null;null;0;"S ";null;"W ";24;38;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x986CE87D5B4F55418572C977F14EBAEB;11/03/2004 10:01:36
853;"Women's Tights, M";"TG-W091-M";false;true;"Black";4;3;30,933;74,99;"M";null;null;null;0;"S ";null;"W ";24;38;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x6C188E4DC9B8644CB4114995DD87E316;11/03/2004 10:01:36
854;"Women's Tights, L";"TG-W091-L";false;true;"Black";4;3;30,933;74,99;"L";null;null;null;0;"S ";null;"W ";24;38;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xF3C278E3F654A94EB049E8BB32B5BDFD;11/03/2004 10:01:36
855;"Men's Bib-Shorts, S";"SB-M891-S";false;true;"Multi";4;3;37,121;89,99;"S";null;null;null;0;"S ";null;"M ";18;12;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x1EAF609F114C904EBAEA48E834E8B4C2;11/03/2004 10:01:36
856;"Men's Bib-Shorts, M";"SB-M891-M";false;true;"Multi";4;3;37,121;89,99;"M";null;null;null;0;"S ";null;"M ";18;12;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x04ECCBE0FCF40F459780F8EA7691FEBD;11/03/2004 10:01:36
857;"Men's Bib-Shorts, L";"SB-M891-L";false;true;"Multi";4;3;37,121;89,99;"L";null;null;null;0;"S ";null;"M ";18;12;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xA475DFE186999E48A5DEAD3DA824EB5E;11/03/2004 10:01:36
858;"Half-Finger Gloves, S";"GL-H102-S";false;true;"Black";4;3;9,159;24,49;"S";null;null;null;0;"S ";null;"U ";20;4;01/07/2002 00:00:00;null;null;0xC3B51D9E9D5361409433D762DC195CD8;11/03/2004 10:01:36
859;"Half-Finger Gloves, M";"GL-H102-M";false;true;"Black";4;3;9,159;24,49;"M";null;null;null;0;"S ";null;"U ";20;4;01/07/2002 00:00:00;null;null;0xD58F459D2D39B14AAFEF6A5548E48858;11/03/2004 10:01:36
860;"Half-Finger Gloves, L";"GL-H102-L";false;true;"Black";4;3;9,159;24,49;"L";null;null;null;0;"S ";null;"U ";20;4;01/07/2002 00:00:00;null;null;0x150271FA5F92594981DF538E72A6A255;11/03/2004 10:01:36
861;"Full-Finger Gloves, S";"GL-F110-S";false;true;"Black";4;3;15,671;37,99;"S";null;null;null;0;"M ";null;"U ";20;3;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x97C0FA76B31F6B458FB92C7A613771B4;11/03/2004 10:01:36
862;"Full-Finger Gloves, M";"GL-F110-M";false;true;"Black";4;3;15,671;37,99;"M";null;null;null;0;"M ";null;"U ";20;3;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x1E22841090183E449D87AFCAD6358355;11/03/2004 10:01:36
863;"Full-Finger Gloves, L";"GL-F110-L";false;true;"Black";4;3;15,671;37,99;"L";null;null;null;0;"M ";null;"U ";20;3;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xD4F916611D8A2240A6429C445C197203;11/03/2004 10:01:36
864;"Classic Vest, S";"VE-C304-S";false;true;"Blue";4;3;23,749;63,5;"S";null;null;null;0;"S ";null;"U ";25;1;01/07/2003 00:00:00;null;null;0xF33E42EB9D40FE46B35BD69970820314;11/03/2004 10:01:36
865;"Classic Vest, M";"VE-C304-M";false;true;"Blue";4;3;23,749;63,5;"M";null;null;null;0;"S ";null;"U ";25;1;01/07/2003 00:00:00;null;null;0x6EF9522EA1646940911CE3FD6E094A1E;11/03/2004 10:01:36
866;"Classic Vest, L";"VE-C304-L";false;true;"Blue";4;3;23,749;63,5;"L";null;null;null;0;"S ";null;"U ";25;1;01/07/2003 00:00:00;null;null;0xA8F51132C4B6BD489AA4D69CB40D97DD;11/03/2004 10:01:36
867;"Women's Mountain Shorts, S";"SH-W890-S";false;true;"Black";4;3;26,176;69,99;"S";null;null;null;0;"M ";null;"W ";22;37;01/07/2003 00:00:00;null;null;0xD26F61229FB97D4FACF633DFF66D42D2;11/03/2004 10:01:36
868;"Women's Mountain Shorts, M";"SH-W890-M";false;true;"Black";4;3;26,176;69,99;"M";null;null;null;0;"M ";null;"W ";22;37;01/07/2003 00:00:00;null;null;0x10368E9683E5E8428AB6484A799B1774;11/03/2004 10:01:36
869;"Women's Mountain Shorts, L";"SH-W890-L";false;true;"Black";4;3;26,176;69,99;"L";null;null;null;0;"M ";null;"W ";22;37;01/07/2003 00:00:00;null;null;0x44B2661AA05C5341B539AE048D14FAEC;11/03/2004 10:01:36
870;"Water Bottle - 30 oz.";"WB-H098";false;true;null;4;3;1,866;4,99;null;null;null;null;0;"S ";null;null;28;111;01/07/2003 00:00:00;null;null;0x1A8D4E83A769424C8B68FA08D9EC9E5B;11/03/2004 10:01:36
871;"Mountain Bottle Cage";"BC-M005";false;true;null;4;3;3,736;9,99;null;null;null;null;0;"M ";null;null;28;112;01/07/2003 00:00:00;null;null;0xDE914468F863324690E336773C4E63BD;11/03/2004 10:01:36
872;"Road Bottle Cage";"BC-R205";false;true;null;4;3;3,362;8,99;null;null;null;null;0;"R ";null;null;28;113;01/07/2003 00:00:00;null;null;0xE81F1B60D0D4FB4C937929481CC05291;11/03/2004 10:01:36
873;"Patch Kit/8 Patches";"PK-7098";false;true;null;4;3;0,857;2,29;null;null;null;null;0;"S ";null;null;37;114;01/07/2003 00:00:00;null;null;0xE438E636DF681B41930ADAAD57221AA6;11/03/2004 10:01:36
874;"Racing Socks, M";"SO-R809-M";false;true;"White";4;3;3,362;8,99;"M";null;null;null;0;"R ";null;"U ";23;24;01/07/2003 00:00:00;null;null;0x0AEBC7B9D11D1D4AB4C31DAD83A8EA7E;11/03/2004 10:01:36
875;"Racing Socks, L";"SO-R809-L";false;true;"White";4;3;3,362;8,99;"L";null;null;null;0;"R ";null;"U ";23;24;01/07/2003 00:00:00;null;null;0x0563A1C0B774AE4FB5C93E8BD0E44762;11/03/2004 10:01:36
876;"Hitch Rack - 4-Bike";"RA-H123";false;true;null;4;3;44,88;120,0;null;null;null;null;0;"S ";null;null;26;118;01/07/2003 00:00:00;null;null;0xBD4B0C7A7996594F9EBC9DAF3439A38A;11/03/2004 10:01:36
877;"Bike Wash - Dissolver";"CL-9009";false;true;null;4;3;2,973;7,95;null;null;null;null;0;"S ";null;null;29;119;01/07/2003 00:00:00;null;null;0xADB5403C28E3154788A7EC3220F02ACF;11/03/2004 10:01:36
878;"Fender Set - Mountain";"FE-6654";false;true;null;4;3;8,221;21,98;null;null;null;null;0;"M ";null;null;30;121;01/07/2003 00:00:00;null;null;0x7F6CE7E645C1AD4CA9E8B1E4E845A2C0;11/03/2004 10:01:36
879;"All-Purpose Bike Stand";"ST-1401";false;true;null;4;3;59,466;159,0;null;null;null;null;0;"M ";null;null;27;122;01/07/2003 00:00:00;null;null;0x4B56BBC737A6F540B21BCBF7E4F713BE;11/03/2004 10:01:36
880;"Hydration Pack - 70 oz.";"HY-1023-70";false;true;"Silver";4;3;20,566;54,99;"70";null;null;null;0;"S ";null;null;32;107;01/07/2003 00:00:00;null;null;0xC0909DA9E205444EAD90C55C9F0784DE;11/03/2004 10:01:36
881;"Short-Sleeve Classic Jersey, S";"SJ-0194-S";false;true;"Yellow";4;3;41,572;53,99;"S";null;null;null;0;"S ";null;"U ";21;32;01/07/2003 00:00:00;null;null;0x0FE2B2059923B34C9B49B28D6649C104;11/03/2004 10:01:36
882;"Short-Sleeve Classic Jersey, M";"SJ-0194-M";false;true;"Yellow";4;3;41,572;53,99;"M";null;null;null;0;"S ";null;"U ";21;32;01/07/2003 00:00:00;null;null;0x3B00BFBB7D36714DAF7110F50B6234A0;11/03/2004 10:01:36
883;"Short-Sleeve Classic Jersey, L";"SJ-0194-L";false;true;"Yellow";4;3;41,572;53,99;"L";null;null;null;0;"S ";null;"U ";21;32;01/07/2003 00:00:00;null;null;0xB8599F2D249FEB4698AD553E48BB9DB9;11/03/2004 10:01:36
884;"Short-Sleeve Classic Jersey, XL";"SJ-0194-X";false;true;"Yellow";4;3;41,572;53,99;"XL";null;null;null;0;"S ";null;"U ";21;32;01/07/2003 00:00:00;null;null;0xF6426D901FC2204DB52802FFDB55FD1E;11/03/2004 10:01:36
885;"HL Touring Frame - Yellow, 60";"FR-T98Y-60";true;true;"Yellow";500;375;601,744;1003,91;"60";"CM ";"LB ";"3,08";1;"T ";"H ";"U ";16;7;01/07/2003 00:00:00;null;null;0xBD7996C4A9967641A7ED5BC6D6444647;11/03/2004 10:01:36
886;"LL Touring Frame - Yellow, 62";"FR-T67Y-62";true;true;"Yellow";500;375;199,852;333,42;"62";"CM ";"LB ";"3,20";1;"T ";"L ";"U ";16;10;01/07/2003 00:00:00;null;null;0xA6524D8DBC8A054CBE4DC067FAF1A64E;11/03/2004 10:01:36
887;"HL Touring Frame - Yellow, 46";"FR-T98Y-46";true;true;"Yellow";500;375;601,744;1003,91;"46";"CM ";"LB ";"2,96";1;"T ";"H ";"U ";16;7;01/07/2003 00:00:00;null;null;0xA7757613CD347A4BABE14E0EEB79B65D;11/03/2004 10:01:36
888;"HL Touring Frame - Yellow, 50";"FR-T98Y-50";true;true;"Yellow";500;375;601,744;1003,91;"50";"CM ";"LB ";"3,00";1;"T ";"H ";"U ";16;7;01/07/2003 00:00:00;null;null;0xE5C65E10C530E34FA08BCB324C85323D;11/03/2004 10:01:36
889;"HL Touring Frame - Yellow, 54";"FR-T98Y-54";true;true;"Yellow";500;375;601,744;1003,91;"54";"CM ";"LB ";"3,04";1;"T ";"H ";"U ";16;7;01/07/2003 00:00:00;null;null;0x17F3B1129BC3D048B1A78018C60AEA53;11/03/2004 10:01:36
890;"HL Touring Frame - Blue, 46";"FR-T98U-46";true;true;"Blue";500;375;601,744;1003,91;"46";"CM ";"LB ";"2,96";1;"T ";"H ";"U ";16;7;01/07/2003 00:00:00;null;null;0x3734BD8B8BA5A0419503FC14B23E7678;11/03/2004 10:01:36
891;"HL Touring Frame - Blue, 50";"FR-T98U-50";true;true;"Blue";500;375;601,744;1003,91;"50";"CM ";"LB ";"3,00";1;"T ";"H ";"U ";16;7;01/07/2003 00:00:00;null;null;0x0C4F24C4CEAB1B45A89583C0E6D1F448;11/03/2004 10:01:36
892;"HL Touring Frame - Blue, 54";"FR-T98U-54";true;true;"Blue";500;375;601,744;1003,91;"54";"CM ";"LB ";"3,04";1;"T ";"H ";"U ";16;7;01/07/2003 00:00:00;null;null;0x47E9AAE9C36B094989373E1CDCEC8A8F;11/03/2004 10:01:36
893;"HL Touring Frame - Blue, 60";"FR-T98U-60";true;true;"Blue";500;375;601,744;1003,91;"60";"CM ";"LB ";"3,08";1;"T ";"H ";"U ";16;7;01/07/2003 00:00:00;null;null;0xA45119B081A5104D9DC2515DA180F1B8;11/03/2004 10:01:36
894;"Rear Derailleur";"RD-2308";true;true;"Silver";500;375;53,928;121,46;null;null;"G  ";"215,00";1;null;null;null;9;127;01/07/2003 00:00:00;null;null;0x02CFBF5E3E4E3A44AD605AEEF28DAC76;11/03/2004 10:01:36
895;"LL Touring Frame - Blue, 50";"FR-T67U-50";true;true;"Blue";500;375;199,852;333,42;"50";"CM ";"LB ";"3,10";1;"T ";"L ";"U ";16;10;01/07/2003 00:00:00;null;null;0xCACC8EB788FA71409110410585127E46;11/03/2004 10:01:36
896;"LL Touring Frame - Blue, 54";"FR-T67U-54";true;true;"Blue";500;375;199,852;333,42;"54";"CM ";"LB ";"3,14";1;"T ";"L ";"U ";16;10;01/07/2003 00:00:00;null;null;0xC999F70F11DD814BAAF765410017405B;11/03/2004 10:01:36
897;"LL Touring Frame - Blue, 58";"FR-T67U-58";true;true;"Blue";500;375;199,852;333,42;"58";"CM ";"LB ";"3,16";1;"T ";"L ";"U ";16;10;01/07/2003 00:00:00;null;null;0x47FAD4CC9471D04B909B1FA4BD7916A7;11/03/2004 10:01:36
898;"LL Touring Frame - Blue, 62";"FR-T67U-62";true;true;"Blue";500;375;199,852;333,42;"62";"CM ";"LB ";"3,20";1;"T ";"L ";"U ";16;10;01/07/2003 00:00:00;null;null;0xA511A208D2DCD042927664D92D4890A6;11/03/2004 10:01:36
899;"LL Touring Frame - Yellow, 44";"FR-T67Y-44";true;true;"Yellow";500;375;199,852;333,42;"44";"CM ";"LB ";"3,02";1;"T ";"L ";"U ";16;10;01/07/2003 00:00:00;null;null;0xBCB79C10C66E364A85C855B843B2AB12;11/03/2004 10:01:36
900;"LL Touring Frame - Yellow, 50";"FR-T67Y-50";true;true;"Yellow";500;375;199,852;333,42;"50";"CM ";"LB ";"3,10";1;"T ";"L ";"U ";16;10;01/07/2003 00:00:00;null;null;0x82D65F2847C6D149B8F3368A43C9CDA0;11/03/2004 10:01:36
901;"LL Touring Frame - Yellow, 54";"FR-T67Y-54";true;true;"Yellow";500;375;199,852;333,42;"54";"CM ";"LB ";"3,14";1;"T ";"L ";"U ";16;10;01/07/2003 00:00:00;null;null;0xB2E33625DAD4E649965AF612C2C8914F;11/03/2004 10:01:36
902;"LL Touring Frame - Yellow, 58";"FR-T67Y-58";true;true;"Yellow";500;375;199,852;333,42;"58";"CM ";"LB ";"3,16";1;"T ";"L ";"U ";16;10;01/07/2003 00:00:00;null;null;0x1CFF175D0EF58F43A4E97C400FB762E7;11/03/2004 10:01:36
903;"LL Touring Frame - Blue, 44";"FR-T67U-44";true;true;"Blue";500;375;199,852;333,42;"44";"CM ";"LB ";"3,02";1;"T ";"L ";"U ";16;10;01/07/2003 00:00:00;null;null;0xE77BC1E9DCF45E46AB73C0198F37BFDD;11/03/2004 10:01:36
904;"ML Mountain Frame-W - Silver, 40";"FR-M63S-40";true;true;"Silver";500;375;199,376;364,09;"40";"CM ";"LB ";"2,77";1;"M ";"M ";"W ";12;15;01/07/2003 00:00:00;null;null;0x3EE4DDA7D5F77540A0C1C866AD7AA154;11/03/2004 10:01:36
905;"ML Mountain Frame-W - Silver, 42";"FR-M63S-42";true;true;"Silver";500;375;199,376;364,09;"42";"CM ";"LB ";"2,81";1;"M ";"M ";"W ";12;15;01/07/2003 00:00:00;null;null;0xADFCA2D4631EBD4E863C5A7C48D5B8D9;11/03/2004 10:01:36
906;"ML Mountain Frame-W - Silver, 46";"FR-M63S-46";true;true;"Silver";500;375;199,376;364,09;"46";"CM ";"LB ";"2,85";1;"M ";"M ";"W ";12;15;01/07/2003 00:00:00;null;null;0x635C0282287B2D4192C1408E0E6AE646;11/03/2004 10:01:36
907;"Rear Brakes";"RB-9231";false;true;"Silver";500;375;47,286;106,5;null;null;"G  ";"317,00";1;null;null;null;6;128;01/07/2003 00:00:00;null;null;0x63F14659F0934141B17E55D9778CC274;11/03/2004 10:01:36
908;"LL Mountain Seat/Saddle";"SE-M236";false;true;null;500;375;12,041;27,12;null;null;null;null;1;"M ";"L ";null;15;79;01/07/2003 00:00:00;null;null;0xC553AB4DE731D647A5A0940F8D4DAD22;11/03/2004 10:01:36
909;"ML Mountain Seat/Saddle";"SE-M798";false;true;null;500;375;17,378;39,14;null;null;null;null;1;"M ";"M ";null;15;80;01/07/2003 00:00:00;null;null;0x44222230D80F284D8448F2E658BF52BD;11/03/2004 10:01:36
910;"HL Mountain Seat/Saddle";"SE-M940";false;true;null;500;375;23,372;52,64;null;null;null;null;1;"M ";"H ";null;15;81;01/07/2003 00:00:00;null;null;0x24506AA9DE878A48BF81BC0C81F6CD18;11/03/2004 10:01:36
911;"LL Road Seat/Saddle";"SE-R581";false;true;null;500;375;12,041;27,12;null;null;null;null;1;"R ";"L ";null;15;82;01/07/2003 00:00:00;null;null;0x62BCB9312B797A4EA24D411DC76E0271;11/03/2004 10:01:36
912;"ML Road Seat/Saddle";"SE-R908";false;true;null;500;375;17,378;39,14;null;null;null;null;1;"T ";"M ";null;15;83;01/07/2003 00:00:00;null;null;0xFE5A8449CCA85443A5D409D35BF7FB9E;11/03/2004 10:01:36
913;"HL Road Seat/Saddle";"SE-R995";false;true;null;500;375;23,372;52,64;null;null;null;null;1;"R ";"H ";null;15;84;01/07/2003 00:00:00;null;null;0x29E6EF2B2A4BA141A009DF13EAD69105;11/03/2004 10:01:36
914;"LL Touring Seat/Saddle";"SE-T312";false;true;null;500;375;12,041;27,12;null;null;null;null;1;"T ";"L ";null;15;66;01/07/2003 00:00:00;null;null;0xD6A174785B7A2F41A2EBC2F457B9603D;11/03/2004 10:01:36
915;"ML Touring Seat/Saddle";"SE-T762";false;true;null;500;375;17,378;39,14;null;null;null;null;1;"T ";"M ";null;15;65;01/07/2003 00:00:00;null;null;0x72CB2A079677D04B9BBB6EFC29AC336C;11/03/2004 10:01:36
916;"HL Touring Seat/Saddle";"SE-T924";false;true;null;500;375;23,372;52,64;null;null;null;null;1;"T ";"H ";null;15;67;01/07/2003 00:00:00;null;null;0x2487150E4D93644A991F94FEC00BDEA8;11/03/2004 10:01:36
917;"LL Mountain Frame - Silver, 42";"FR-M21S-42";true;true;"Silver";500;375;144,594;264,05;"42";"CM ";"LB ";"2,92";1;"M ";"L ";"U ";12;8;01/07/2003 00:00:00;null;null;0x2B4DBD376B346B4C8F3F85C084282529;11/03/2004 10:01:36
918;"LL Mountain Frame - Silver, 44";"FR-M21S-44";true;true;"Silver";500;375;144,594;264,05;"44";"CM ";"LB ";"2,96";1;"M ";"L ";"U ";12;8;01/07/2003 00:00:00;null;null;0x004D3A392874F041A48AAF26B00E9A9C;11/03/2004 10:01:36
919;"LL Mountain Frame - Silver, 48";"FR-M21S-48";true;true;"Silver";500;375;144,594;264,05;"48";"CM ";"LB ";"3,00";1;"M ";"L ";"U ";12;8;01/07/2003 00:00:00;null;null;0xF2F6FE8DA89184488949B2551218B37A;11/03/2004 10:01:36
920;"LL Mountain Frame - Silver, 52";"FR-M21S-52";true;true;"Silver";500;375;144,594;264,05;"52";"CM ";"LB ";"3,04";1;"M ";"L ";"U ";12;8;01/07/2003 00:00:00;null;null;0xACBA30F25159B14EB1E894C2CA2B37FA;11/03/2004 10:01:36
921;"Mountain Tire Tube";"TT-M928";false;true;null;500;375;1,866;4,99;null;null;null;null;0;"M ";null;null;37;92;01/07/2003 00:00:00;null;null;0xFCC3A80152ED8E45A634D5B6E2ACCFED;11/03/2004 10:01:36
922;"Road Tire Tube";"TT-R982";false;true;null;500;375;1,492;3,99;null;null;null;null;0;"R ";null;null;37;93;01/07/2003 00:00:00;null;null;0xD72B44EA9BF6D942AA7195E10B648F52;11/03/2004 10:01:36
923;"Touring Tire Tube";"TT-T092";false;true;null;500;375;1,866;4,99;null;null;null;null;0;"T ";null;null;37;94;01/07/2003 00:00:00;null;null;0x38EC9F17B5CA474ABCFF31CFC9E43A3C;11/03/2004 10:01:36
924;"LL Mountain Frame - Black, 42";"FR-M21B-42";true;true;"Black";500;375;136,785;249,79;"42";"CM ";"LB ";"2,92";1;"M ";"L ";"U ";12;8;01/07/2003 00:00:00;null;null;0xFBD7ABFA35CBAD4B8857EC71468686AD;11/03/2004 10:01:36
925;"LL Mountain Frame - Black, 44";"FR-M21B-44";true;true;"Black";500;375;136,785;249,79;"44";"CM ";"LB ";"2,96";1;"M ";"L ";"U ";12;8;01/07/2003 00:00:00;null;null;0x0003AB47557B354DA78680190976B9B5;11/03/2004 10:01:36
926;"LL Mountain Frame - Black, 48";"FR-M21B-48";true;true;"Black";500;375;136,785;249,79;"48";"CM ";"LB ";"3,00";1;"M ";"L ";"U ";12;8;01/07/2003 00:00:00;null;null;0xAA358440C015E541981F32A8226AF15F;11/03/2004 10:01:36
927;"LL Mountain Frame - Black, 52";"FR-M21B-52";true;true;"Black";500;375;136,785;249,79;"52";"CM ";"LB ";"3,04";1;"M ";"L ";"U ";12;8;01/07/2003 00:00:00;null;null;0xE6F40048EA99FD4AA3922CB05265D0D4;11/03/2004 10:01:36
928;"LL Mountain Tire";"TI-M267";false;true;null;500;375;9,346;24,99;null;null;null;null;0;"M ";"L ";null;37;85;01/07/2003 00:00:00;null;null;0x930A06769C94EA489B31A593D6C14983;11/03/2004 10:01:36
929;"ML Mountain Tire";"TI-M602";false;true;null;500;375;11,216;29,99;null;null;null;null;0;"M ";"M ";null;37;86;01/07/2003 00:00:00;null;null;0x119EFFDA54622D438C4FF06E52687184;11/03/2004 10:01:36
