"PurchaseOrderID";"RevisionNumber";"Status";"EmployeeID";"VendorID";"ShipMethodID";"OrderDate";"ShipDate";"SubTotal";"TaxAmt";"Freight";"TotalDue";"ModifiedDate"
2958;0;4;223;103;1;16/06/2004 00:00:00;25/06/2004 00:00:00;418,95;33,516;10,474;462,94;25/06/2004 00:00:00
2959;0;4;233;7;4;16/06/2004 00:00:00;25/06/2004 00:00:00;633,749;50,7;15,844;700,292;25/06/2004 00:00:00
2960;0;4;238;69;1;16/06/2004 00:00:00;25/06/2004 00:00:00;461,79;36,943;11,545;510,278;25/06/2004 00:00:00
2961;0;4;261;23;4;16/06/2004 00:00:00;25/06/2004 00:00:00;475,209;38,017;11,88;525,106;25/06/2004 00:00:00
2962;0;4;264;75;2;16/06/2004 00:00:00;25/06/2004 00:00:00;37,076;2,966;0,927;40,968;25/06/2004 00:00:00
2963;1;4;244;3;4;16/06/2004 00:00:00;25/06/2004 00:00:00;21558,075;1724,646;538,952;23821,673;25/06/2004 00:00:00
2964;0;4;231;54;4;16/06/2004 00:00:00;25/06/2004 00:00:00;259,844;20,788;6,496;287,127;25/06/2004 00:00:00
2965;0;4;198;104;5;19/06/2004 00:00:00;28/06/2004 00:00:00;86220,75;6897,66;2155,519;95273,929;28/06/2004 00:00:00
2966;0;4;266;25;4;19/06/2004 00:00:00;28/06/2004 00:00:00;484,407;38,753;12,11;535,27;28/06/2004 00:00:00
2967;0;4;164;90;5;19/06/2004 00:00:00;28/06/2004 00:00:00;837,9;67,032;20,948;925,88;28/06/2004 00:00:00
2968;0;4;223;33;5;19/06/2004 00:00:00;28/06/2004 00:00:00;40471,2;3237,696;1011,78;44720,676;28/06/2004 00:00:00
2969;0;4;233;41;4;19/06/2004 00:00:00;28/06/2004 00:00:00;661,878;52,95;16,547;731,375;28/06/2004 00:00:00
2970;0;4;238;55;5;19/06/2004 00:00:00;28/06/2004 00:00:00;62092,8;4967,424;1552,32;68612,544;28/06/2004 00:00:00
2971;0;4;261;70;5;19/06/2004 00:00:00;28/06/2004 00:00:00;5948,25;475,86;148,706;6572,816;28/06/2004 00:00:00
2972;0;4;264;94;5;19/06/2004 00:00:00;28/06/2004 00:00:00;91117,95;7289,436;2277,949;100685,335;28/06/2004 00:00:00
2973;0;4;244;15;1;19/06/2004 00:00:00;28/06/2004 00:00:00;525,0;42,0;13,125;580,125;28/06/2004 00:00:00
2974;0;4;231;62;5;19/06/2004 00:00:00;28/06/2004 00:00:00;281,894;22,552;7,047;311,492;28/06/2004 00:00:00
2975;0;4;241;98;4;19/06/2004 00:00:00;28/06/2004 00:00:00;26455,275;2116,422;661,382;29233,079;28/06/2004 00:00:00
2976;0;4;266;72;2;19/06/2004 00:00:00;28/06/2004 00:00:00;944,37;75,55;23,609;1043,529;28/06/2004 00:00:00
2977;0;4;164;22;4;19/06/2004 00:00:00;28/06/2004 00:00:00;51588,075;4127,046;1289,702;57004,823;28/06/2004 00:00:00
2978;0;4;223;50;3;19/06/2004 00:00:00;28/06/2004 00:00:00;62843,55;5027,484;1571,089;69442,123;28/06/2004 00:00:00
2979;0;4;233;71;5;19/06/2004 00:00:00;28/06/2004 00:00:00;37843,575;3027,486;946,089;41817,15;28/06/2004 00:00:00
2980;0;4;238;40;4;19/06/2004 00:00:00;28/06/2004 00:00:00;25531,275;2042,502;638,282;28212,059;28/06/2004 00:00:00
2981;0;4;261;91;4;20/06/2004 00:00:00;29/06/2004 00:00:00;501,197;40,096;12,53;553,822;29/06/2004 00:00:00
2982;0;4;264;57;4;20/06/2004 00:00:00;29/06/2004 00:00:00;125,748;10,06;3,144;138,952;29/06/2004 00:00:00
2983;0;4;244;83;5;20/06/2004 00:00:00;29/06/2004 00:00:00;150,791;12,063;3,77;166,624;29/06/2004 00:00:00
2984;0;4;231;32;5;20/06/2004 00:00:00;29/06/2004 00:00:00;279,783;22,383;6,995;309,16;29/06/2004 00:00:00
2985;0;4;241;38;2;20/06/2004 00:00:00;29/06/2004 00:00:00;8847,3;707,784;221,183;9776,267;29/06/2004 00:00:00
2986;0;4;266;85;5;20/06/2004 00:00:00;29/06/2004 00:00:00;171,077;13,686;4,277;189,04;29/06/2004 00:00:00
2987;0;4;164;92;4;20/06/2004 00:00:00;29/06/2004 00:00:00;20397,3;1631,784;509,933;22539,017;29/06/2004 00:00:00
2988;0;4;223;11;3;20/06/2004 00:00:00;29/06/2004 00:00:00;14628,075;1170,246;365,702;16164,023;29/06/2004 00:00:00
2989;0;4;198;84;3;20/06/2004 00:00:00;29/06/2004 00:00:00;58685,55;4694,844;1467,139;64847,533;29/06/2004 00:00:00
2990;0;4;238;78;4;20/06/2004 00:00:00;29/06/2004 00:00:00;358,155;28,652;8,954;395,761;29/06/2004 00:00:00
2991;1;4;261;74;4;20/06/2004 00:00:00;29/06/2004 00:00:00;501,197;40,096;12,53;553,822;29/06/2004 00:00:00
2992;0;4;264;13;5;20/06/2004 00:00:00;29/06/2004 00:00:00;270,806;21,664;6,77;299,24;29/06/2004 00:00:00
2993;0;4;244;51;4;20/06/2004 00:00:00;29/06/2004 00:00:00;371,228;29,698;9,281;410,206;29/06/2004 00:00:00
2994;0;4;231;80;5;20/06/2004 00:00:00;29/06/2004 00:00:00;34644,225;2771,538;866,106;38281,869;29/06/2004 00:00:00
2995;0;4;241;47;4;20/06/2004 00:00:00;29/06/2004 00:00:00;1839,506;147,16;45,988;2032,654;29/06/2004 00:00:00
2996;0;4;266;81;5;20/06/2004 00:00:00;29/06/2004 00:00:00;146,286;11,703;3,657;161,646;29/06/2004 00:00:00
2997;0;4;164;46;5;21/06/2004 00:00:00;30/06/2004 00:00:00;102,564;8,205;2,564;113,333;30/06/2004 00:00:00
2998;0;4;223;21;5;21/06/2004 00:00:00;30/06/2004 00:00:00;150,791;12,063;3,77;166,624;30/06/2004 00:00:00
2999;0;4;233;27;5;21/06/2004 00:00:00;30/06/2004 00:00:00;13669,425;1093,554;341,736;15104,715;30/06/2004 00:00:00
3000;0;4;198;86;5;21/06/2004 00:00:00;30/06/2004 00:00:00;9637,11;770,969;240,928;10649,007;30/06/2004 00:00:00
3001;0;4;261;45;5;21/06/2004 00:00:00;30/06/2004 00:00:00;39258,45;3140,676;981,461;43380,587;30/06/2004 00:00:00
3002;0;4;264;93;1;21/06/2004 00:00:00;30/06/2004 00:00:00;551,88;44,15;13,797;609,827;30/06/2004 00:00:00
3003;0;4;244;64;1;21/06/2004 00:00:00;30/06/2004 00:00:00;3176,25;254,1;79,406;3509,756;30/06/2004 00:00:00
3004;0;3;274;4;2;21/06/2004 00:00:00;30/06/2004 00:00:00;28072,275;2245,782;701,807;31019,864;30/06/2004 00:00:00
3005;0;4;241;17;1;21/06/2004 00:00:00;30/06/2004 00:00:00;37312,275;2984,982;932,807;41230,064;30/06/2004 00:00:00
3006;0;4;266;12;1;21/06/2004 00:00:00;30/06/2004 00:00:00;7623,0;609,84;190,575;8423,415;30/06/2004 00:00:00
3007;0;4;164;44;2;21/06/2004 00:00:00;30/06/2004 00:00:00;28297,5;2263,8;707,438;31268,738;30/06/2004 00:00:00
3008;0;4;223;30;2;21/06/2004 00:00:00;30/06/2004 00:00:00;59,945;4,796;1,499;66,239;30/06/2004 00:00:00
3009;0;4;233;8;4;21/06/2004 00:00:00;30/06/2004 00:00:00;567,378;45,39;14,185;626,953;30/06/2004 00:00:00
3010;0;4;238;73;5;21/06/2004 00:00:00;30/06/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;30/06/2004 00:00:00
3011;0;4;261;76;4;21/06/2004 00:00:00;30/06/2004 00:00:00;525,767;42,061;13,144;580,972;30/06/2004 00:00:00
3012;0;4;264;77;2;21/06/2004 00:00:00;30/06/2004 00:00:00;10914,75;873,18;272,869;12060,799;30/06/2004 00:00:00
3013;0;4;244;28;5;22/06/2004 00:00:00;01/07/2004 00:00:00;142,412;11,393;3,56;157,365;01/07/2004 00:00:00
3014;0;4;231;2;2;22/06/2004 00:00:00;01/07/2004 00:00:00;28794,15;2303,532;719,854;31817,536;01/07/2004 00:00:00
3015;0;4;241;87;4;22/06/2004 00:00:00;01/07/2004 00:00:00;51807,347;4144,588;1295,184;57247,118;01/07/2004 00:00:00
3016;0;4;266;31;1;22/06/2004 00:00:00;01/07/2004 00:00:00;1276,275;102,102;31,907;1410,284;01/07/2004 00:00:00
3017;0;4;164;26;1;22/06/2004 00:00:00;01/07/2004 00:00:00;2003,925;160,314;50,098;2214,337;01/07/2004 00:00:00
3018;0;4;223;24;2;22/06/2004 00:00:00;01/07/2004 00:00:00;50860,425;4068,834;1271,511;56200,77;01/07/2004 00:00:00
3019;0;4;233;48;1;22/06/2004 00:00:00;01/07/2004 00:00:00;454,86;36,389;11,372;502,62;01/07/2004 00:00:00
3020;0;4;238;88;5;22/06/2004 00:00:00;01/07/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;01/07/2004 00:00:00
3021;0;4;261;96;2;22/06/2004 00:00:00;01/07/2004 00:00:00;7132,125;570,57;178,303;7880,998;01/07/2004 00:00:00
3022;0;4;274;39;2;22/06/2004 00:00:00;01/07/2004 00:00:00;28343,7;2267,496;708,593;31319,789;01/07/2004 00:00:00
3023;0;4;244;52;4;22/06/2004 00:00:00;01/07/2004 00:00:00;22516,725;1801,338;562,918;24880,981;01/07/2004 00:00:00
3024;0;4;231;43;5;22/06/2004 00:00:00;01/07/2004 00:00:00;34644,225;2771,538;866,106;38281,869;01/07/2004 00:00:00
3025;0;4;241;37;4;22/06/2004 00:00:00;01/07/2004 00:00:00;1151,483;92,119;28,787;1272,388;01/07/2004 00:00:00
3026;0;4;266;1;5;22/06/2004 00:00:00;01/07/2004 00:00:00;143,042;11,443;3,576;158,061;01/07/2004 00:00:00
3027;0;4;164;56;2;22/06/2004 00:00:00;01/07/2004 00:00:00;28199,325;2255,946;704,983;31160,254;01/07/2004 00:00:00
3028;0;4;223;60;1;22/06/2004 00:00:00;01/07/2004 00:00:00;3713,325;297,066;92,833;4103,224;01/07/2004 00:00:00
3029;0;4;233;53;5;23/06/2004 00:00:00;02/07/2004 00:00:00;63831,075;5106,486;1595,777;70533,338;02/07/2004 00:00:00
3030;2;4;238;10;5;23/06/2004 00:00:00;02/07/2004 00:00:00;9585,45;766,836;239,636;10591,922;02/07/2004 00:00:00
3031;1;4;261;66;5;23/06/2004 00:00:00;02/07/2004 00:00:00;5711,475;456,918;142,787;6311,18;02/07/2004 00:00:00
3032;0;4;264;68;5;23/06/2004 00:00:00;02/07/2004 00:00:00;273,704;21,896;6,843;302,442;02/07/2004 00:00:00
3033;0;4;274;61;2;23/06/2004 00:00:00;02/07/2004 00:00:00;97,965;7,837;2,449;108,251;02/07/2004 00:00:00
3034;0;4;231;5;4;23/06/2004 00:00:00;02/07/2004 00:00:00;114,471;9,158;2,862;126,491;02/07/2004 00:00:00
3035;0;4;241;58;4;23/06/2004 00:00:00;02/07/2004 00:00:00;132,647;10,612;3,316;146,574;02/07/2004 00:00:00
3036;0;4;266;35;5;23/06/2004 00:00:00;02/07/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;02/07/2004 00:00:00
3037;0;4;164;103;1;23/06/2004 00:00:00;02/07/2004 00:00:00;418,95;33,516;10,474;462,94;02/07/2004 00:00:00
3038;0;4;223;7;4;23/06/2004 00:00:00;02/07/2004 00:00:00;607,856;48,628;15,196;671,68;02/07/2004 00:00:00
3039;0;4;233;69;1;23/06/2004 00:00:00;02/07/2004 00:00:00;461,79;36,943;11,545;510,278;02/07/2004 00:00:00
3040;0;4;238;23;5;23/06/2004 00:00:00;02/07/2004 00:00:00;414,918;33,193;10,373;458,484;02/07/2004 00:00:00
3041;0;4;261;75;2;23/06/2004 00:00:00;02/07/2004 00:00:00;37,076;2,966;0,927;40,968;02/07/2004 00:00:00
3042;0;4;264;3;4;23/06/2004 00:00:00;02/07/2004 00:00:00;21558,075;1724,646;538,952;23821,673;02/07/2004 00:00:00
3043;0;4;244;54;4;23/06/2004 00:00:00;02/07/2004 00:00:00;364,455;29,156;9,111;402,723;02/07/2004 00:00:00
3044;0;4;231;104;5;23/06/2004 00:00:00;02/07/2004 00:00:00;41048,7;3283,896;1026,218;45358,814;02/07/2004 00:00:00
3045;0;4;241;25;4;24/06/2004 00:00:00;03/07/2004 00:00:00;111,542;8,923;2,789;123,253;03/07/2004 00:00:00
3046;0;4;266;90;4;24/06/2004 00:00:00;03/07/2004 00:00:00;390,6;31,248;9,765;431,613;03/07/2004 00:00:00
3047;0;4;164;33;5;24/06/2004 00:00:00;03/07/2004 00:00:00;40471,2;3237,696;1011,78;44720,676;03/07/2004 00:00:00
3048;0;4;223;41;4;24/06/2004 00:00:00;03/07/2004 00:00:00;136,332;10,907;3,408;150,647;03/07/2004 00:00:00
3049;0;4;233;55;5;24/06/2004 00:00:00;03/07/2004 00:00:00;62092,8;4967,424;1552,32;68612,544;03/07/2004 00:00:00
3050;0;4;238;70;5;24/06/2004 00:00:00;03/07/2004 00:00:00;5948,25;475,86;148,706;6572,816;03/07/2004 00:00:00
3051;0;4;198;94;5;24/06/2004 00:00:00;03/07/2004 00:00:00;91117,95;7289,436;2277,949;100685,335;03/07/2004 00:00:00
3052;0;4;264;15;1;24/06/2004 00:00:00;03/07/2004 00:00:00;525,0;42,0;13,125;580,125;03/07/2004 00:00:00
3053;0;4;244;62;3;24/06/2004 00:00:00;03/07/2004 00:00:00;1721,79;137,743;43,045;1902,578;03/07/2004 00:00:00
3054;0;4;231;98;4;24/06/2004 00:00:00;03/07/2004 00:00:00;26455,275;2116,422;661,382;29233,079;03/07/2004 00:00:00
3055;0;4;241;72;2;24/06/2004 00:00:00;03/07/2004 00:00:00;944,37;75,55;23,609;1043,529;03/07/2004 00:00:00
3056;0;4;266;22;4;24/06/2004 00:00:00;03/07/2004 00:00:00;51588,075;4127,046;1289,702;57004,823;03/07/2004 00:00:00
3057;0;4;274;50;3;24/06/2004 00:00:00;03/07/2004 00:00:00;62843,55;5027,484;1571,089;69442,123;03/07/2004 00:00:00
3058;0;4;223;71;5;24/06/2004 00:00:00;03/07/2004 00:00:00;37843,575;3027,486;946,089;41817,15;03/07/2004 00:00:00
3059;0;4;233;40;4;24/06/2004 00:00:00;03/07/2004 00:00:00;25531,275;2042,502;638,282;28212,059;03/07/2004 00:00:00
3060;0;4;238;91;4;24/06/2004 00:00:00;03/07/2004 00:00:00;358,628;28,69;8,966;396,283;03/07/2004 00:00:00
3061;0;4;261;57;4;26/06/2004 00:00:00;05/07/2004 00:00:00;125,748;10,06;3,144;138,952;05/07/2004 00:00:00
3062;0;4;264;83;5;26/06/2004 00:00:00;05/07/2004 00:00:00;150,791;12,063;3,77;166,624;05/07/2004 00:00:00
3063;0;4;244;32;5;26/06/2004 00:00:00;05/07/2004 00:00:00;416,745;33,34;10,419;460,503;05/07/2004 00:00:00
3064;0;4;231;38;2;26/06/2004 00:00:00;05/07/2004 00:00:00;8847,3;707,784;221,183;9776,267;05/07/2004 00:00:00
3065;0;4;198;85;5;26/06/2004 00:00:00;05/07/2004 00:00:00;171,077;13,686;4,277;189,04;05/07/2004 00:00:00
3066;0;4;266;92;4;26/06/2004 00:00:00;05/07/2004 00:00:00;20397,3;1631,784;509,933;22539,017;05/07/2004 00:00:00
3067;0;4;164;11;3;26/06/2004 00:00:00;05/07/2004 00:00:00;14628,075;1170,246;365,702;16164,023;05/07/2004 00:00:00
3068;0;4;223;84;3;26/06/2004 00:00:00;05/07/2004 00:00:00;58685,55;4694,844;1467,139;64847,533;05/07/2004 00:00:00
3069;0;4;233;78;4;26/06/2004 00:00:00;05/07/2004 00:00:00;599,414;47,953;14,985;662,352;05/07/2004 00:00:00
3070;0;4;238;74;4;26/06/2004 00:00:00;05/07/2004 00:00:00;358,628;28,69;8,966;396,283;05/07/2004 00:00:00
3071;0;4;261;13;5;26/06/2004 00:00:00;05/07/2004 00:00:00;1525,23;122,018;38,131;1685,379;05/07/2004 00:00:00
3072;0;4;264;51;4;26/06/2004 00:00:00;05/07/2004 00:00:00;228,438;18,275;5,711;252,424;05/07/2004 00:00:00
3073;0;4;244;80;5;26/06/2004 00:00:00;05/07/2004 00:00:00;34644,225;2771,538;866,106;38281,869;05/07/2004 00:00:00
3074;0;4;231;47;4;26/06/2004 00:00:00;05/07/2004 00:00:00;257,576;20,606;6,439;284,621;05/07/2004 00:00:00
3075;0;4;241;81;5;26/06/2004 00:00:00;05/07/2004 00:00:00;146,286;11,703;3,657;161,646;05/07/2004 00:00:00
3076;0;4;266;46;5;26/06/2004 00:00:00;05/07/2004 00:00:00;102,564;8,205;2,564;113,333;05/07/2004 00:00:00
3077;0;4;164;21;5;27/06/2004 00:00:00;06/07/2004 00:00:00;150,791;12,063;3,77;166,624;06/07/2004 00:00:00
3078;0;4;223;27;5;27/06/2004 00:00:00;06/07/2004 00:00:00;13669,425;1093,554;341,736;15104,715;06/07/2004 00:00:00
3079;0;4;233;86;5;27/06/2004 00:00:00;06/07/2004 00:00:00;6756,12;540,49;168,903;7465,513;06/07/2004 00:00:00
3080;0;4;238;45;2;27/06/2004 00:00:00;06/07/2004 00:00:00;50860,425;4068,834;1271,511;56200,77;06/07/2004 00:00:00
3081;0;4;261;93;1;27/06/2004 00:00:00;06/07/2004 00:00:00;551,88;44,15;13,797;609,827;06/07/2004 00:00:00
3082;0;4;264;64;1;27/06/2004 00:00:00;06/07/2004 00:00:00;3811,5;304,92;95,288;4211,708;06/07/2004 00:00:00
3083;0;4;244;4;2;27/06/2004 00:00:00;06/07/2004 00:00:00;28072,275;2245,782;701,807;31019,864;06/07/2004 00:00:00
3084;0;4;231;17;1;27/06/2004 00:00:00;06/07/2004 00:00:00;35394,975;2831,598;884,874;39111,447;06/07/2004 00:00:00
3085;0;4;241;12;1;27/06/2004 00:00:00;06/07/2004 00:00:00;7623,0;609,84;190,575;8423,415;06/07/2004 00:00:00
3086;0;4;266;44;2;27/06/2004 00:00:00;06/07/2004 00:00:00;28297,5;2263,8;707,438;31268,738;06/07/2004 00:00:00
3087;0;4;164;30;2;27/06/2004 00:00:00;06/07/2004 00:00:00;59,945;4,796;1,499;66,239;06/07/2004 00:00:00
3088;1;4;223;8;4;27/06/2004 00:00:00;06/07/2004 00:00:00;117,432;9,395;2,936;129,762;06/07/2004 00:00:00
3089;1;4;198;73;5;27/06/2004 00:00:00;06/07/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;06/07/2004 00:00:00
3090;0;4;238;76;4;27/06/2004 00:00:00;06/07/2004 00:00:00;377,055;30,164;9,426;416,646;06/07/2004 00:00:00
3091;0;4;261;77;1;27/06/2004 00:00:00;06/07/2004 00:00:00;18220,125;1457,61;455,503;20133,238;06/07/2004 00:00:00
3092;0;4;264;28;5;27/06/2004 00:00:00;06/07/2004 00:00:00;142,412;11,393;3,56;157,365;06/07/2004 00:00:00
3093;0;4;244;2;5;28/06/2004 00:00:00;07/07/2004 00:00:00;19236,525;1538,922;480,913;21256,36;07/07/2004 00:00:00
3094;0;4;231;87;4;28/06/2004 00:00:00;07/07/2004 00:00:00;285,044;22,804;7,126;314,973;07/07/2004 00:00:00
3095;0;4;241;31;1;28/06/2004 00:00:00;07/07/2004 00:00:00;1276,275;102,102;31,907;1410,284;07/07/2004 00:00:00
3096;0;4;266;26;1;28/06/2004 00:00:00;07/07/2004 00:00:00;2003,925;160,314;50,098;2214,337;07/07/2004 00:00:00
3097;0;4;164;24;2;28/06/2004 00:00:00;07/07/2004 00:00:00;50860,425;4068,834;1271,511;56200,77;07/07/2004 00:00:00
3098;0;4;223;48;1;28/06/2004 00:00:00;07/07/2004 00:00:00;454,86;36,389;11,372;502,62;07/07/2004 00:00:00
3099;0;4;233;88;5;28/06/2004 00:00:00;07/07/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;07/07/2004 00:00:00
3100;0;4;198;96;2;28/06/2004 00:00:00;07/07/2004 00:00:00;7132,125;570,57;178,303;7880,998;07/07/2004 00:00:00
3101;0;4;261;39;2;28/06/2004 00:00:00;07/07/2004 00:00:00;28343,7;2267,496;708,593;31319,789;07/07/2004 00:00:00
3102;0;4;264;52;4;28/06/2004 00:00:00;07/07/2004 00:00:00;22516,725;1801,338;562,918;24880,981;07/07/2004 00:00:00
3103;0;4;244;43;5;28/06/2004 00:00:00;07/07/2004 00:00:00;34644,225;2771,538;866,106;38281,869;07/07/2004 00:00:00
3104;0;3;274;37;5;28/06/2004 00:00:00;07/07/2004 00:00:00;278,838;22,307;6,971;308,116;07/07/2004 00:00:00
3105;0;4;241;1;5;28/06/2004 00:00:00;07/07/2004 00:00:00;143,042;11,443;3,576;158,061;07/07/2004 00:00:00
3106;0;4;266;56;2;28/06/2004 00:00:00;07/07/2004 00:00:00;28199,325;2255,946;704,983;31160,254;07/07/2004 00:00:00
3107;0;4;164;60;1;28/06/2004 00:00:00;07/07/2004 00:00:00;3713,325;297,066;92,833;4103,224;07/07/2004 00:00:00
3108;0;4;223;53;5;28/06/2004 00:00:00;07/07/2004 00:00:00;63831,075;5106,486;1595,777;70533,338;07/07/2004 00:00:00
3109;0;4;233;10;5;29/06/2004 00:00:00;08/07/2004 00:00:00;6754,86;540,389;168,872;7464,12;08/07/2004 00:00:00
3110;0;4;238;66;5;29/06/2004 00:00:00;08/07/2004 00:00:00;5711,475;456,918;142,787;6311,18;08/07/2004 00:00:00
3111;0;4;261;68;4;29/06/2004 00:00:00;08/07/2004 00:00:00;503,087;40,247;12,577;555,911;08/07/2004 00:00:00
3112;0;4;264;61;2;29/06/2004 00:00:00;08/07/2004 00:00:00;97,965;7,837;2,449;108,251;08/07/2004 00:00:00
3113;0;4;244;5;4;29/06/2004 00:00:00;08/07/2004 00:00:00;114,471;9,158;2,862;126,491;08/07/2004 00:00:00
3114;0;4;231;58;4;29/06/2004 00:00:00;08/07/2004 00:00:00;132,647;10,612;3,316;146,574;08/07/2004 00:00:00
3115;0;4;241;35;5;29/06/2004 00:00:00;08/07/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;08/07/2004 00:00:00
3116;0;4;266;103;1;29/06/2004 00:00:00;08/07/2004 00:00:00;418,95;33,516;10,474;462,94;08/07/2004 00:00:00
3117;0;4;164;7;4;29/06/2004 00:00:00;08/07/2004 00:00:00;824,355;65,948;20,609;910,912;08/07/2004 00:00:00
3118;0;4;223;69;1;29/06/2004 00:00:00;08/07/2004 00:00:00;461,79;36,943;11,545;510,278;08/07/2004 00:00:00
3119;0;4;233;23;4;29/06/2004 00:00:00;08/07/2004 00:00:00;630,378;50,43;15,76;696,568;08/07/2004 00:00:00
3120;0;4;238;75;2;29/06/2004 00:00:00;08/07/2004 00:00:00;37,076;2,966;0,927;40,968;08/07/2004 00:00:00
3121;0;4;261;3;4;29/06/2004 00:00:00;08/07/2004 00:00:00;21558,075;1724,646;538,952;23821,673;08/07/2004 00:00:00
3122;0;4;274;54;4;29/06/2004 00:00:00;08/07/2004 00:00:00;234,644;18,772;5,866;259,281;08/07/2004 00:00:00
3123;0;4;244;104;4;29/06/2004 00:00:00;08/07/2004 00:00:00;45172,05;3613,764;1129,301;49915,115;08/07/2004 00:00:00
3124;0;4;231;25;5;29/06/2004 00:00:00;08/07/2004 00:00:00;279,783;22,383;6,995;309,16;08/07/2004 00:00:00
3125;0;4;241;90;5;30/06/2004 00:00:00;09/07/2004 00:00:00;1228,5;98,28;30,713;1357,493;09/07/2004 00:00:00
3126;0;4;266;33;5;30/06/2004 00:00:00;09/07/2004 00:00:00;40471,2;3237,696;1011,78;44720,676;09/07/2004 00:00:00
3127;0;4;164;41;5;30/06/2004 00:00:00;09/07/2004 00:00:00;836,01;66,881;20,9;923,791;09/07/2004 00:00:00
3128;0;4;223;55;5;30/06/2004 00:00:00;09/07/2004 00:00:00;62092,8;4967,424;1552,32;68612,544;09/07/2004 00:00:00
3129;0;4;233;70;5;30/06/2004 00:00:00;09/07/2004 00:00:00;5948,25;475,86;148,706;6572,816;09/07/2004 00:00:00
3130;0;4;238;94;5;30/06/2004 00:00:00;09/07/2004 00:00:00;91117,95;7289,436;2277,949;100685,335;09/07/2004 00:00:00
3131;0;4;261;15;1;30/06/2004 00:00:00;09/07/2004 00:00:00;525,0;42,0;13,125;580,125;09/07/2004 00:00:00
3132;0;4;264;62;5;30/06/2004 00:00:00;09/07/2004 00:00:00;281,894;22,552;7,047;311,492;09/07/2004 00:00:00
3133;0;4;274;98;4;30/06/2004 00:00:00;09/07/2004 00:00:00;26455,275;2116,422;661,382;29233,079;09/07/2004 00:00:00
3134;0;4;231;72;2;30/06/2004 00:00:00;09/07/2004 00:00:00;944,37;75,55;23,609;1043,529;09/07/2004 00:00:00
3135;0;4;241;22;4;30/06/2004 00:00:00;09/07/2004 00:00:00;51588,075;4127,046;1289,702;57004,823;09/07/2004 00:00:00
3136;0;4;266;50;3;30/06/2004 00:00:00;09/07/2004 00:00:00;62843,55;5027,484;1571,089;69442,123;09/07/2004 00:00:00
3137;0;4;164;71;5;30/06/2004 00:00:00;09/07/2004 00:00:00;37843,575;3027,486;946,089;41817,15;09/07/2004 00:00:00
3138;0;4;223;40;4;30/06/2004 00:00:00;09/07/2004 00:00:00;25531,275;2042,502;638,282;28212,059;09/07/2004 00:00:00
3139;0;4;233;91;4;30/06/2004 00:00:00;09/07/2004 00:00:00;234,959;18,797;5,874;259,629;09/07/2004 00:00:00
3140;0;4;238;57;4;30/06/2004 00:00:00;09/07/2004 00:00:00;125,748;10,06;3,144;138,952;09/07/2004 00:00:00
3141;0;4;261;83;5;01/07/2004 00:00:00;10/07/2004 00:00:00;150,791;12,063;3,77;166,624;10/07/2004 00:00:00
3142;0;4;264;32;5;01/07/2004 00:00:00;10/07/2004 00:00:00;273,704;21,896;6,843;302,442;10/07/2004 00:00:00
3143;0;4;244;38;2;01/07/2004 00:00:00;10/07/2004 00:00:00;8847,3;707,784;221,183;9776,267;10/07/2004 00:00:00
3144;0;4;231;85;5;01/07/2004 00:00:00;10/07/2004 00:00:00;171,077;13,686;4,277;189,04;10/07/2004 00:00:00
3145;0;4;241;92;4;03/07/2004 00:00:00;12/07/2004 00:00:00;20397,3;1631,784;509,933;22539,017;12/07/2004 00:00:00
3146;0;4;266;11;3;03/07/2004 00:00:00;12/07/2004 00:00:00;14628,075;1170,246;365,702;16164,023;12/07/2004 00:00:00
3147;0;4;164;84;3;03/07/2004 00:00:00;12/07/2004 00:00:00;58685,55;4694,844;1467,139;64847,533;12/07/2004 00:00:00
3148;0;4;223;78;5;03/07/2004 00:00:00;12/07/2004 00:00:00;693,378;55,47;17,335;766,183;12/07/2004 00:00:00
3149;0;4;233;74;4;03/07/2004 00:00:00;12/07/2004 00:00:00;234,959;18,797;5,874;259,629;12/07/2004 00:00:00
3150;0;4;238;13;5;03/07/2004 00:00:00;12/07/2004 00:00:00;1796,036;143,683;44,901;1984,619;12/07/2004 00:00:00
3151;0;4;198;51;4;03/07/2004 00:00:00;12/07/2004 00:00:00;514,742;41,179;12,869;568,789;12/07/2004 00:00:00
3152;0;4;264;80;5;03/07/2004 00:00:00;12/07/2004 00:00:00;34644,225;2771,538;866,106;38281,869;12/07/2004 00:00:00
3153;0;4;244;47;3;03/07/2004 00:00:00;12/07/2004 00:00:00;1581,93;126,554;39,548;1748,033;12/07/2004 00:00:00
3154;0;4;231;81;5;03/07/2004 00:00:00;12/07/2004 00:00:00;146,286;11,703;3,657;161,646;12/07/2004 00:00:00
3155;0;4;241;46;5;03/07/2004 00:00:00;12/07/2004 00:00:00;102,564;8,205;2,564;113,333;12/07/2004 00:00:00
3156;0;4;266;21;5;03/07/2004 00:00:00;12/07/2004 00:00:00;150,791;12,063;3,77;166,624;12/07/2004 00:00:00
