"CustomerID";"TerritoryID";"AccountNumber";"CustomerType";"rowguid";"ModifiedDate"
27653;6;"AW00027653";"I";0xBB41C10B9963A84A98B492321696E0C5;13/10/2004 11:15:07
27654;4;"AW00027654";"I";0x8AC4DDDF937C42408D2ABAB931EC95C1;13/10/2004 11:15:07
27655;4;"AW00027655";"I";0x91E93C9B838BD34EB9BA973515EBB9C7;13/10/2004 11:15:07
27656;6;"AW00027656";"I";0x5112016364D58947A2823811DAA72FC5;13/10/2004 11:15:07
27657;3;"AW00027657";"I";0xC700420D7980C1419950F4FA8E71CFC3;13/10/2004 11:15:07
27658;1;"AW00027658";"I";0xA18B718D8D19C04A9CC37704F6E259A0;13/10/2004 11:15:07
27659;1;"AW00027659";"I";0x9AB11106CB661048BF1A9AB52B215E50;13/10/2004 11:15:07
27660;4;"AW00027660";"I";0xEFF91B750325784E84BD7932ED24B0E7;13/10/2004 11:15:07
27661;4;"AW00027661";"I";0x8D00EB7D8F5C514F9DA8E04F16D7C2FE;13/10/2004 11:15:07
27662;4;"AW00027662";"I";0xEF2CBA018D72D64B943950818C770122;13/10/2004 11:15:07
27663;4;"AW00027663";"I";0x8EC5EBED964C4046BDE3993A79ED80FA;13/10/2004 11:15:07
27664;4;"AW00027664";"I";0x6CFD0B5F23F42643A391320DD4FFAD8D;13/10/2004 11:15:07
27665;4;"AW00027665";"I";0x8A1ABDDBD4BD7A48A4D8D284BD76A898;13/10/2004 11:15:07
27666;4;"AW00027666";"I";0x6289AE9F842C7E48BA1163FBE7442A70;13/10/2004 11:15:07
27667;4;"AW00027667";"I";0xDC9253E63ED41E49A1B5AAEE37FC1D49;13/10/2004 11:15:07
27668;1;"AW00027668";"I";0xD22051D695339144BC9341A31F0AE0B3;13/10/2004 11:15:07
27669;4;"AW00027669";"I";0xDFCF4B62047CB74B95493879101FA88B;13/10/2004 11:15:07
27670;4;"AW00027670";"I";0xB4030A26AAC39041ACC3578C293F2745;13/10/2004 11:15:07
27671;1;"AW00027671";"I";0xB08A212237DE644CA3E46B0A09C2B8E0;13/10/2004 11:15:07
27672;6;"AW00027672";"I";0x17E3E547E879B04094D3A546191A9B34;13/10/2004 11:15:07
27673;1;"AW00027673";"I";0xFB1D19F31A34D74682EF039B0087FBCB;13/10/2004 11:15:07
27674;4;"AW00027674";"I";0x034D37D4864C7C4897AC542C5AC427D0;13/10/2004 11:15:07
27675;1;"AW00027675";"I";0x13461DEF8DE8264185BD92DC0AB93A28;13/10/2004 11:15:07
27676;4;"AW00027676";"I";0x6C723307C0506B41A098CF30A63A1561;13/10/2004 11:15:07
27677;1;"AW00027677";"I";0x62D95BD9C1835C468132C8F3B90EE1D4;13/10/2004 11:15:07
27678;1;"AW00027678";"I";0xDB9F91C0DE4C7142ABF3F14C7604A599;13/10/2004 11:15:07
27679;1;"AW00027679";"I";0x6DE8DBC04BB95649BB72094115BFFC2A;13/10/2004 11:15:07
27680;4;"AW00027680";"I";0xCFA34D89D1AA7543A71148B410661F1D;13/10/2004 11:15:07
27681;4;"AW00027681";"I";0xBB2392991BFC7646845854F4FB1DA9C4;13/10/2004 11:15:07
27682;4;"AW00027682";"I";0xDA6665DE0B3F2C40AEFB5C9996A5EADA;13/10/2004 11:15:07
27683;1;"AW00027683";"I";0x32096D0E5E1E0B4B8D159917BB95EDFD;13/10/2004 11:15:07
27684;1;"AW00027684";"I";0x17D67A261D75324F9BC6C12B5C9162DF;13/10/2004 11:15:07
27685;9;"AW00027685";"I";0xD3E30B2EAAD6C94EB270B6E184A0DA2F;13/10/2004 11:15:07
27686;9;"AW00027686";"I";0x1F11698261901743A20905F8837B4B38;13/10/2004 11:15:07
27687;9;"AW00027687";"I";0xAFE7600C50876E47A8FDB2A04884C34C;13/10/2004 11:15:07
27688;9;"AW00027688";"I";0x0DA5161D26BA6A4BA726608274FED40B;13/10/2004 11:15:07
27689;9;"AW00027689";"I";0x671E602FD14CC443A27A438AEDDDCC6C;13/10/2004 11:15:07
27690;9;"AW00027690";"I";0xBCA80B54A694684FA0885CEAEAB5EB48;13/10/2004 11:15:07
27691;9;"AW00027691";"I";0xB0E93C33A380174783836BB1DEE44282;13/10/2004 11:15:07
27692;9;"AW00027692";"I";0x61A8CB2DCB32074FBDC35C38BF274781;13/10/2004 11:15:07
27693;9;"AW00027693";"I";0x80DC97AC20946E419AA92DA344289364;13/10/2004 11:15:07
27694;9;"AW00027694";"I";0xFBDC4779C83E324E94D9E1A06F716578;13/10/2004 11:15:07
27695;9;"AW00027695";"I";0x5E710FF40DCCF9488606180C71A19A13;13/10/2004 11:15:07
27696;9;"AW00027696";"I";0xFF1C8582AAD24F4DAA75DBAD010657C0;13/10/2004 11:15:07
27697;9;"AW00027697";"I";0xC293EF6C93DCF4468E52561A1732297F;13/10/2004 11:15:07
27698;9;"AW00027698";"I";0xADE12A1D76C00E46B1324AA0B2C6A270;13/10/2004 11:15:07
27699;9;"AW00027699";"I";0xD58FF380C4B75E4F86281E2217C8EF54;13/10/2004 11:15:07
27700;9;"AW00027700";"I";0xA4ADC238E8055248A64AD50C43C8225A;13/10/2004 11:15:07
27701;9;"AW00027701";"I";0x6CD0E0D634633C46B26BDC5AAD823671;13/10/2004 11:15:07
27702;9;"AW00027702";"I";0x0775416BA7CD7D41A86589CC1CD3368B;13/10/2004 11:15:07
27703;9;"AW00027703";"I";0xA2A2E333F028D74092170CD9FEDAE1EF;13/10/2004 11:15:07
27704;9;"AW00027704";"I";0x5AED07F1A53FFC419FDED520D44C92CD;13/10/2004 11:15:07
27705;9;"AW00027705";"I";0x93BC7D82369D964488AA56020A680C6B;13/10/2004 11:15:07
27706;9;"AW00027706";"I";0xAA8F79DD10927348B9048FCFD6588249;13/10/2004 11:15:07
27707;9;"AW00027707";"I";0x8DA459383A2B23488C1471095AB6C30F;13/10/2004 11:15:07
27708;9;"AW00027708";"I";0xA9A10064F945F94CA9A84D40B704F125;13/10/2004 11:15:07
27709;9;"AW00027709";"I";0x550F6EB9B5EB0D4EAE8437F7E582C446;13/10/2004 11:15:07
27710;9;"AW00027710";"I";0x321095423C5D0D489C71127687AAD7EB;13/10/2004 11:15:07
27711;9;"AW00027711";"I";0xE5300E7E04FAAB4F842FAF48778E8DF2;13/10/2004 11:15:07
27712;9;"AW00027712";"I";0x47A9F8325A6BF546B2B78E82978F8F8A;13/10/2004 11:15:07
27713;9;"AW00027713";"I";0xA61C328B4E614E478510B5FA70E8EC47;13/10/2004 11:15:07
27714;9;"AW00027714";"I";0xA4756AA31C1CB749878351C8E3DA9FC8;13/10/2004 11:15:07
27715;9;"AW00027715";"I";0x9C84C9604941FD4B950B51C2AD4C6AE8;13/10/2004 11:15:07
27716;9;"AW00027716";"I";0xE91F2DF7A691C745BDAA8EED633D2FE7;13/10/2004 11:15:07
27717;9;"AW00027717";"I";0xDD540808510F384880D7E5570F9330F0;13/10/2004 11:15:07
27718;9;"AW00027718";"I";0x9F9E2E4560D58540AF616707BE30535D;13/10/2004 11:15:07
27719;9;"AW00027719";"I";0x0CBCCDFE09FD6C43B3E8D73208C8269E;13/10/2004 11:15:07
27720;9;"AW00027720";"I";0xDE476657E14F3D4FB9BDF3941988CDE0;13/10/2004 11:15:07
27721;9;"AW00027721";"I";0x3E5431A1A5DDE3458E1B462A0C467B48;13/10/2004 11:15:07
27722;9;"AW00027722";"I";0x293659FFB5D054438EC7BFBC39F26049;13/10/2004 11:15:07
27723;9;"AW00027723";"I";0x395A5C29232B0C43877A045D6DCEBAEF;13/10/2004 11:15:07
27724;6;"AW00027724";"I";0x9F94D0389CDCF649BA0A63888EA47515;13/10/2004 11:15:07
27725;6;"AW00027725";"I";0xEFEA376F45DB6142B52CBBF11B33B5F0;13/10/2004 11:15:07
27726;4;"AW00027726";"I";0xCC9B1F8FBFF6944AB0C98A6B7F0039A7;13/10/2004 11:15:07
27727;4;"AW00027727";"I";0xA8DF7B59E7D57E41A398C67E85FAD9A2;13/10/2004 11:15:07
27728;9;"AW00027728";"I";0xCD7600F1B6EA7C449D2AE1134D3C582B;13/10/2004 11:15:07
27729;1;"AW00027729";"I";0xED218B4CD80C8B45A234F1457D35F38E;13/10/2004 11:15:07
27730;1;"AW00027730";"I";0x49465C03C91D3340BB4997CCAFF4AB7E;13/10/2004 11:15:07
27731;6;"AW00027731";"I";0xA98194D742B12B4D98D5C2884D428F44;13/10/2004 11:15:07
27732;1;"AW00027732";"I";0xFD136A12B8E42D42AE0265CECAED6552;13/10/2004 11:15:07
27733;9;"AW00027733";"I";0x585DB1241DA15344A11E4B0EF99D051A;13/10/2004 11:15:07
27734;6;"AW00027734";"I";0x14F393B79BD0304DB4A1ED6B92F351B0;13/10/2004 11:15:07
27735;1;"AW00027735";"I";0x4362CB314E424B40A0E580FD6BC8F563;13/10/2004 11:15:07
27736;1;"AW00027736";"I";0xD243128E0F846948A3533F20F48F7909;13/10/2004 11:15:07
27737;4;"AW00027737";"I";0x4D09CEEB2D7E2B4FA75F563DED87791A;13/10/2004 11:15:07
27738;6;"AW00027738";"I";0x6C57C2EE613F9549A50CBAE5E384F987;13/10/2004 11:15:07
27739;6;"AW00027739";"I";0x25BC66E14FEF354EBAF615F5D1A11DBB;13/10/2004 11:15:07
27740;1;"AW00027740";"I";0x3D26B3B43120264693FCAAB2EE50BDDF;13/10/2004 11:15:07
27741;1;"AW00027741";"I";0xB91BC7629005644FA880777BD009315B;13/10/2004 11:15:07
27742;1;"AW00027742";"I";0xBBF1F54662915A40857B9EF0978B0EE8;13/10/2004 11:15:07
27743;9;"AW00027743";"I";0x20CEAB3232499341A7AE2E78A095E3DA;13/10/2004 11:15:07
27744;9;"AW00027744";"I";0xD81E78C4EF5E904C91EFC25CA4D27EE1;13/10/2004 11:15:07
27745;9;"AW00027745";"I";0x33D9AE97E4D0D94D82A4B0E3FC102F73;13/10/2004 11:15:07
27746;9;"AW00027746";"I";0xFF9C0D8CFF75C34BB57D542BE170A1AE;13/10/2004 11:15:07
27747;1;"AW00027747";"I";0xA4B8FF5F4FD6024D83197C5CBFFFFB07;13/10/2004 11:15:07
27748;1;"AW00027748";"I";0xB1D3D5941CB4E04A91C0150641A1F3F0;13/10/2004 11:15:07
27749;4;"AW00027749";"I";0x0DF19293A8D12D4D981B6048E4BE0057;13/10/2004 11:15:07
27750;4;"AW00027750";"I";0x75BE266E1265994AB6373233E3E5CB38;13/10/2004 11:15:07
27751;4;"AW00027751";"I";0x00312B6961B463469D1A58169792AD05;13/10/2004 11:15:07
27752;6;"AW00027752";"I";0x0741C90990CB844FA0E2AE900502A926;13/10/2004 11:15:07
27753;1;"AW00027753";"I";0x5A7243CC432EEA46BF7DDAE3A80DD717;13/10/2004 11:15:07
27754;4;"AW00027754";"I";0xDF46A9FBDE358E4DBBB25F932FEF70FA;13/10/2004 11:15:07
27755;4;"AW00027755";"I";0x7120FC084EFABA438A0CB32AC94AE5CC;13/10/2004 11:15:07
27756;6;"AW00027756";"I";0x2A5D524603F12645ADDB30A11F0F9A59;13/10/2004 11:15:07
27757;6;"AW00027757";"I";0xCBA60898C645074E83B58B1BC3A89862;13/10/2004 11:15:07
27758;6;"AW00027758";"I";0x14528D9A77D84541A024FE1179B5CB53;13/10/2004 11:15:07
27759;1;"AW00027759";"I";0x221592D384603746B653786EA2AACCEE;13/10/2004 11:15:07
27760;7;"AW00027760";"I";0x17FBB928D43DAD4C93E4988CF4735ACE;13/10/2004 11:15:07
27761;8;"AW00027761";"I";0x1D05AED20A728540A23B1B0DB0FB4390;13/10/2004 11:15:07
27762;10;"AW00027762";"I";0x422E0A3D9C06714489772C12C814074A;13/10/2004 11:15:07
27763;7;"AW00027763";"I";0xE925FD3BAD724B4CB6883C9C84FFAEFA;13/10/2004 11:15:07
27764;7;"AW00027764";"I";0xECE80E2174376D47ACD01B621F1B101D;13/10/2004 11:15:07
27765;8;"AW00027765";"I";0x1B5EB6E2CB64394EB399E495FBFA8310;13/10/2004 11:15:07
27766;8;"AW00027766";"I";0x7ED9A39B1BD65149885B5B5933C77017;13/10/2004 11:15:07
27767;8;"AW00027767";"I";0xBAC02495BDA81446AD195E7FD51BE390;13/10/2004 11:15:07
27768;7;"AW00027768";"I";0xF77C3F39DDF49147ADBA31AB9E597ACF;13/10/2004 11:15:07
27769;7;"AW00027769";"I";0x8B3E7A21203EBD45A4545C825F88F245;13/10/2004 11:15:07
27770;8;"AW00027770";"I";0xE49D86EDC9140D4CB86A8CEA4E43C38E;13/10/2004 11:15:07
27771;7;"AW00027771";"I";0xF31BE237BB61C545816EE3F0F5F02F7C;13/10/2004 11:15:07
27772;7;"AW00027772";"I";0x724E0DDC13724E439FC889AE12CF0EA6;13/10/2004 11:15:07
27773;7;"AW00027773";"I";0xB0E1A82D49F6124A8C5017F2649FB791;13/10/2004 11:15:07
27774;8;"AW00027774";"I";0xB8041C451ADC8D4F9ABC5B388F104602;13/10/2004 11:15:07
27775;8;"AW00027775";"I";0x89D4BCFB0C22CE4DB526560F2E11EAEE;13/10/2004 11:15:07
27776;7;"AW00027776";"I";0x62F3DB260DD9BA489CFD285A8B9F1C14;13/10/2004 11:15:07
27777;8;"AW00027777";"I";0x42D516AF9C7BC543A35FB97F4E2830CE;13/10/2004 11:15:07
27778;10;"AW00027778";"I";0x861C7C9A93960146B1D5B95538CACEEA;13/10/2004 11:15:07
27779;7;"AW00027779";"I";0x1B67927988F9D74EB33DF3E4149ABF48;13/10/2004 11:15:07
27780;7;"AW00027780";"I";0xFC54F2A47EC61244A14E7C87351DD57E;13/10/2004 11:15:07
27781;10;"AW00027781";"I";0xBF5D31CDE412DF4AA0AD7F3055C57944;13/10/2004 11:15:07
27782;10;"AW00027782";"I";0xDFAD0FCD181A014E88A8C080511A467B;13/10/2004 11:15:07
27783;10;"AW00027783";"I";0xF78CA207485AFA4CBF9C216E1930FC4C;13/10/2004 11:15:07
27784;7;"AW00027784";"I";0xE1FD3FC6D9B89F4A9F2D9912B1843211;13/10/2004 11:15:07
27785;10;"AW00027785";"I";0x6FE0D9585B4EFC4F9411DCF28388D0AB;13/10/2004 11:15:07
27786;10;"AW00027786";"I";0x4E27235B6877BB4FB540642A3D700668;13/10/2004 11:15:07
27787;8;"AW00027787";"I";0x45B6818FF92956478299AF0C60C314CB;13/10/2004 11:15:07
27788;10;"AW00027788";"I";0x1531D7A948214B448A64B85C4B55E5FF;13/10/2004 11:15:07
27789;10;"AW00027789";"I";0xC5497995F8F3D943A54B11409E794DBE;13/10/2004 11:15:07
27790;10;"AW00027790";"I";0x5533EFEE9E3F4249B6F6DCF6D7980CB6;13/10/2004 11:15:07
27791;8;"AW00027791";"I";0x9D12CC0E0A6D494BA4E004018CA2A1D1;13/10/2004 11:15:07
27792;8;"AW00027792";"I";0xA3AD13C083B1EA42B10289BCC1F2369E;13/10/2004 11:15:07
27793;7;"AW00027793";"I";0x7C9F127B9131A34BA84901A768C454E6;13/10/2004 11:15:07
27794;10;"AW00027794";"I";0x1BB4680240BEC844AB2A501B68650A72;13/10/2004 11:15:07
27795;7;"AW00027795";"I";0x2C3C134BB1FD8B46A2BF75002D03C69B;13/10/2004 11:15:07
27796;7;"AW00027796";"I";0x2C8937961AF9EE47863E0E494E1F60DE;13/10/2004 11:15:07
27797;8;"AW00027797";"I";0x8A7EA6BE1E043143BFAF11EBD685A6B0;13/10/2004 11:15:07
27798;8;"AW00027798";"I";0x6627ADB2A6539940868C309CC0613D14;13/10/2004 11:15:07
27799;10;"AW00027799";"I";0x6D3F31D5A92FE446AE52E884DAB9AC68;13/10/2004 11:15:07
27800;10;"AW00027800";"I";0x8C0212B122E48F4889966E21800A0510;13/10/2004 11:15:07
27801;8;"AW00027801";"I";0xB4EE1DFA24E58646B0AC7D0094A17EB6;13/10/2004 11:15:07
27802;10;"AW00027802";"I";0xEC78F874E651E84C8500B1934DB6B6E7;13/10/2004 11:15:07
27803;7;"AW00027803";"I";0x8541AD1C07ACF642AF270410504D676E;13/10/2004 11:15:07
27804;10;"AW00027804";"I";0x42EB21CBF5A0C14DB1B7BBB31CED2321;13/10/2004 11:15:07
27805;7;"AW00027805";"I";0xAB782736A72D0B45B4C3C15F07FD104A;13/10/2004 11:15:07
27806;10;"AW00027806";"I";0xBEB6104ABA478B48A971A70E12036471;13/10/2004 11:15:07
27807;7;"AW00027807";"I";0x4B0BC40222AEC94696D90F4BF0007267;13/10/2004 11:15:07
27808;7;"AW00027808";"I";0x7D1E81EE5809B5439494AA3722914571;13/10/2004 11:15:07
27809;8;"AW00027809";"I";0x6ECB5C2A181DDA47B2BD1DA8F54D0C46;13/10/2004 11:15:07
27810;10;"AW00027810";"I";0xFD9D6807CE53BE4C95F5B00A57A7BD69;13/10/2004 11:15:07
27811;8;"AW00027811";"I";0xBA5837B283BF8845A42ADD92CEDEEE29;13/10/2004 11:15:07
27812;7;"AW00027812";"I";0x8A6F2526EC17264B8BD1722FABED3AA6;13/10/2004 11:15:07
27813;8;"AW00027813";"I";0x9F47FBB78D5B6D4A95429268835AC86B;13/10/2004 11:15:07
27814;8;"AW00027814";"I";0x9A0F30EA7C09BC41AF7784ADA442AFD8;13/10/2004 11:15:07
27815;10;"AW00027815";"I";0x2586DA038A52B342BD00A68F85D93D66;13/10/2004 11:15:07
27816;7;"AW00027816";"I";0x2B53B11029236B4690053189E47B2F43;13/10/2004 11:15:07
27817;10;"AW00027817";"I";0xC14EA25E06809B45B71DE3C15412C397;13/10/2004 11:15:07
27818;10;"AW00027818";"I";0x45F9D13EF9F8C443A00649F425E694A3;13/10/2004 11:15:07
27819;10;"AW00027819";"I";0x6BB9286D982F1F41A9127DDFE4D961E4;13/10/2004 11:15:07
27820;10;"AW00027820";"I";0xA2524FE7B046AC46B502F70BA894AFC5;13/10/2004 11:15:07
27821;10;"AW00027821";"I";0x8CCF45256842D640B6B008DF72CB182A;13/10/2004 11:15:07
27822;10;"AW00027822";"I";0xDC989C9FFE552040AC93D4ECB49A07CD;13/10/2004 11:15:07
27823;8;"AW00027823";"I";0xAD2DD2491CF7A14E8C0B2EBCA8FBBC5F;13/10/2004 11:15:07
27824;7;"AW00027824";"I";0xA198FBB35BA1AA4780D4119782311FBC;13/10/2004 11:15:07
27825;8;"AW00027825";"I";0x588D52D33C052D4691D980B332C416C7;13/10/2004 11:15:07
27826;8;"AW00027826";"I";0x856A3411FDF5A242B0F42CE081543633;13/10/2004 11:15:07
27827;10;"AW00027827";"I";0x4AAF989BA037724ABA5E9D4E84C0166C;13/10/2004 11:15:07
27828;10;"AW00027828";"I";0x16B40A1943F6DE40AB4062843956AB3A;13/10/2004 11:15:07
27829;7;"AW00027829";"I";0x787517C02577564EB5FE6F49844ED522;13/10/2004 11:15:07
27830;8;"AW00027830";"I";0x98879B0F5B87B0428AC91C90D13C4F53;13/10/2004 11:15:07
27831;8;"AW00027831";"I";0xBBE295430833ED4CAA1456C62A7A9F04;13/10/2004 11:15:07
27832;8;"AW00027832";"I";0xF56B09C127CEBF41861F2E07DE83E1B9;13/10/2004 11:15:07
27833;10;"AW00027833";"I";0x45D42E678E68FC4F85B9F83A7D4AFA9C;13/10/2004 11:15:07
27834;7;"AW00027834";"I";0x32C3E6E97983524098F263ED34E9E3C1;13/10/2004 11:15:07
27835;7;"AW00027835";"I";0xFB4E41B63B6A174D80678C20621B4240;13/10/2004 11:15:07
27836;7;"AW00027836";"I";0xFBF367E1084F3846ACA4A2C3E0A5BE2B;13/10/2004 11:15:07
27837;10;"AW00027837";"I";0x26499BD5BF5FAF4F808326DD63F221C0;13/10/2004 11:15:07
27838;8;"AW00027838";"I";0x8900B105D1CA7645B630440BAF4C78B9;13/10/2004 11:15:07
27839;10;"AW00027839";"I";0xBE280E5D26CE494A8506492AD9D67AD0;13/10/2004 11:15:07
27840;7;"AW00027840";"I";0x3400296005E12A499F03DA287F17FC68;13/10/2004 11:15:07
27841;10;"AW00027841";"I";0xA863DE5B5D8B4A4DB1B1FE356EF5C4A5;13/10/2004 11:15:07
27842;10;"AW00027842";"I";0x5711BFB7A1B8C940B3B758DADB657924;13/10/2004 11:15:07
27843;8;"AW00027843";"I";0x5B96508A214242459681F0FBD2951AB6;13/10/2004 11:15:07
27844;7;"AW00027844";"I";0xED8A802558D4AF4F89FE8A5DC57A3CC7;13/10/2004 11:15:07
27845;7;"AW00027845";"I";0x14389C081474E445AC41EF92129C947B;13/10/2004 11:15:07
27846;7;"AW00027846";"I";0x34BF8BA56FA5CF448CA6C526E6E9E6E8;13/10/2004 11:15:07
27847;10;"AW00027847";"I";0x5CABF89E8FAA534CB9F97E7CE65AC0D6;13/10/2004 11:15:07
27848;10;"AW00027848";"I";0xAB3210986383B14687C790CBFDED3A31;13/10/2004 11:15:07
27849;7;"AW00027849";"I";0xCAD2A4221DFE3D4C900F40E7B7C8AAD2;13/10/2004 11:15:07
27850;7;"AW00027850";"I";0xEFE9900D8CA40E4A970873E7ADAA71E3;13/10/2004 11:15:07
27851;7;"AW00027851";"I";0xC440CECF2D0112448B4472D827ED5146;13/10/2004 11:15:07
27852;10;"AW00027852";"I";0x3FF3E598B8FD5743882C0D4C2520C82E;13/10/2004 11:15:07
27853;7;"AW00027853";"I";0xCE58CCD4C08EDB4B86E198A53A689E30;13/10/2004 11:15:07
27854;7;"AW00027854";"I";0x53FD3AC8A529C54F80E38975674AF690;13/10/2004 11:15:07
27855;8;"AW00027855";"I";0x9ABAECBDAF54ED46A0A7D357CD203B2B;13/10/2004 11:15:07
27856;10;"AW00027856";"I";0x51B4AC0C6ABD034AAB02543E2215EF6A;13/10/2004 11:15:07
27857;7;"AW00027857";"I";0xD240CEDFBECCF441A24A21C24DED876E;13/10/2004 11:15:07
27858;8;"AW00027858";"I";0x0A5639ABB3C9794A83A826191A0C743B;13/10/2004 11:15:07
27859;8;"AW00027859";"I";0x368A52E354EF4547A777170DCCD22642;13/10/2004 11:15:07
27860;9;"AW00027860";"I";0xBFA6FDC70FDD6A43BDDC17C717233D38;13/10/2004 11:15:07
27861;9;"AW00027861";"I";0xB29C487BE6C79F4BA47E990C3FD4E394;13/10/2004 11:15:07
27862;9;"AW00027862";"I";0x3553B48FAB2C344694125F32CD161FDC;13/10/2004 11:15:07
27863;9;"AW00027863";"I";0x2D5017ED888BA9489EA47FBC0071E3E2;13/10/2004 11:15:07
27864;9;"AW00027864";"I";0x02AFB00C7C3F0A4C9637058D6FA15501;13/10/2004 11:15:07
27865;9;"AW00027865";"I";0x4E31A7B63C7E8541BE6880A5DA630943;13/10/2004 11:15:07
27866;9;"AW00027866";"I";0xFD526646D7776F4FB2DEF50F6DC05BE4;13/10/2004 11:15:07
27867;9;"AW00027867";"I";0xE93D1398CD06BD42A00B6D80DF928276;13/10/2004 11:15:07
27868;9;"AW00027868";"I";0x92FD0F760453C54D87A02BA99970C2AD;13/10/2004 11:15:07
27869;9;"AW00027869";"I";0x558496A088F411488243FC9D918E95B2;13/10/2004 11:15:07
27870;9;"AW00027870";"I";0xFBDB822BFFE7004994F2FCCFEAA7B7AE;13/10/2004 11:15:07
27871;9;"AW00027871";"I";0xD35A3F500D1D4641B6861FEE3A79640D;13/10/2004 11:15:07
27872;9;"AW00027872";"I";0x0E32484BA83CFD4B9FCA01F614B3E946;13/10/2004 11:15:07
27873;9;"AW00027873";"I";0x26A05642D7BCD94598C3902F7D19D836;13/10/2004 11:15:07
27874;9;"AW00027874";"I";0xA0378B5573B9F74F9623C776916107C8;13/10/2004 11:15:07
27875;9;"AW00027875";"I";0x730DDBBA1EDFDC4283D694F937289349;13/10/2004 11:15:07
27876;9;"AW00027876";"I";0x7EF5C1DD65D61D4B951B6BD16C42F68B;13/10/2004 11:15:07
27877;9;"AW00027877";"I";0x2F9DC206C0907F4DB2A2F316C68B29E9;13/10/2004 11:15:07
27878;9;"AW00027878";"I";0xF5D80E31315DA348B6EC51CB2268699E;13/10/2004 11:15:07
27879;9;"AW00027879";"I";0x31CC0EC36E8803459314E1DDF7E995BA;13/10/2004 11:15:07
27880;10;"AW00027880";"I";0x3D4E0224FD710B4396DF100249A51543;13/10/2004 11:15:07
27881;7;"AW00027881";"I";0x8898AE5F76C42C41A934AE936DF7BEB9;13/10/2004 11:15:07
27882;8;"AW00027882";"I";0x78A5DF1A9CEA9C4B861BE50969E3B247;13/10/2004 11:15:07
27883;8;"AW00027883";"I";0x93894F9C57B4124C8F37F903BFA53C63;13/10/2004 11:15:07
27884;8;"AW00027884";"I";0x903CDAB878EA1D45A324812A3D820E99;13/10/2004 11:15:07
27885;10;"AW00027885";"I";0x051B4B2FDD7D7646B7CA39035A8AA80F;13/10/2004 11:15:07
27886;7;"AW00027886";"I";0x34BCEE236CDD7645A2596DD1D74D2CD0;13/10/2004 11:15:07
27887;7;"AW00027887";"I";0x92F9FFC3605ABF4DACB47B979C0EE8A8;13/10/2004 11:15:07
27888;7;"AW00027888";"I";0x6059391DBB172D4A9BAF3910792A5D10;13/10/2004 11:15:07
27889;7;"AW00027889";"I";0xE8A229663987D141BAF6820BF389C5DF;13/10/2004 11:15:07
27890;10;"AW00027890";"I";0x65ED8059DA459B428ECF7588CEBCFB76;13/10/2004 11:15:07
27891;10;"AW00027891";"I";0xD389FB0C9799C648A77745B691D354B9;13/10/2004 11:15:07
27892;10;"AW00027892";"I";0xFA99A79FA2F15C4CAB641B1D0B9E22CD;13/10/2004 11:15:07
27893;7;"AW00027893";"I";0x25B71C239F2DF84DAEA50D4525AA28B6;13/10/2004 11:15:07
27894;10;"AW00027894";"I";0x5CADDFB8345BAA45BB2C22980B6F2284;13/10/2004 11:15:07
27895;7;"AW00027895";"I";0x29238C9AE831584DAE5DC4D098ACDE84;13/10/2004 11:15:07
27896;10;"AW00027896";"I";0xE3A73D986778BB4D94B9998CBEF85587;13/10/2004 11:15:07
27897;8;"AW00027897";"I";0xDEE7898FE4D6BB4EA647A4368F61AC94;13/10/2004 11:15:07
27898;7;"AW00027898";"I";0x4D6F2AD45B4CD54999CD1A8382348EF8;13/10/2004 11:15:07
27899;7;"AW00027899";"I";0xA438BFBE58408E46B5C017A8C53FA0C0;13/10/2004 11:15:07
27900;8;"AW00027900";"I";0x779C926CA7AF16498B4955FD0B812997;13/10/2004 11:15:07
27901;10;"AW00027901";"I";0x0EE47567A9E8704E865DF29A15F3A5FA;13/10/2004 11:15:07
27902;8;"AW00027902";"I";0x3B78AB64E23F0E43BB7566EB0AD68FE3;13/10/2004 11:15:07
27903;7;"AW00027903";"I";0x0BDCA3BDDD40DE4CB524E44E0F51CE30;13/10/2004 11:15:07
27904;10;"AW00027904";"I";0x0D0DE5F939F6F3439E9FE820756D5900;13/10/2004 11:15:07
27905;10;"AW00027905";"I";0xE2D44A28724C89458B62DDC658DE004A;13/10/2004 11:15:07
27906;10;"AW00027906";"I";0xB1CF90795DDC9F43BD30095C34116D4D;13/10/2004 11:15:07
27907;10;"AW00027907";"I";0x857E8E6D7AF9B44AB00A9B14B0D01367;13/10/2004 11:15:07
27908;8;"AW00027908";"I";0x050BFDB9300B594DA2931FE5173F3BF8;13/10/2004 11:15:07
27909;10;"AW00027909";"I";0x4F08CFE22B6F0B438A1882AB838EC84A;13/10/2004 11:15:07
27910;9;"AW00027910";"I";0x155159665317EB4EBFEB0C69695CCC36;13/10/2004 11:15:07
27911;1;"AW00027911";"I";0x4CE3136AAABE6A4BAD5DB375C82B71B4;13/10/2004 11:15:07
27912;1;"AW00027912";"I";0xB0081FE733D83C4AA9CF610FEFA9E6CB;13/10/2004 11:15:07
27913;4;"AW00027913";"I";0xA13CAD86E2FD3B4897F7DB5581D54615;13/10/2004 11:15:07
27914;4;"AW00027914";"I";0xED518EE21300514485C033D400A767EF;13/10/2004 11:15:07
